# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 447
# Qualified players exported: 212
# Total stints used: 5503
# Garbage time stints excluded: 258
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
London Elite Senior Men I,9,N. Erokwu,317,-1.96,-2.42,-4.38
St Helens Saints Senior Men,7,R. Reynolds,448,-0.72,-3.72,-4.44
Teesside Lions Senior Men,30,O. Adeniyi,436,-3.89,-0.71,-4.6
Cardiff Met Archers Senior Men I,5,M. James,737,-2.7,-1.91,-4.62
Oxford Hoops Senior Men,5,O. Berzins,1061,-2.41,-2.23,-4.63
Sheffield Sharks Senior Men,0,T. Lister,604,-1.98,-2.71,-4.69
Oxford Hoops Senior Men,30,E. Otto,712,-2.3,-2.44,-4.73
London Elite Senior Men I,11,D. Magloire,261,-2.7,-2.07,-4.78
St Helens Saints Senior Men,8,S. Obika,367,-2.64,-2.17,-4.81
Sheffield Sharks Senior Men,15,C. Alexander,563,-2.08,-2.73,-4.81
Cardiff Met Archers Senior Men I,4,C. Smith,693,-2.28,-2.9,-5.18
Greenwich Titans Senior Men,9,S. Mantis,319,-2.76,-2.6,-5.36
Teesside Lions Senior Men,2,Z. Missouri,1132,-1.95,-3.59,-5.54
Cardiff Met Archers Senior Men I,22,D. Koukouravas,251,-2.5,-3.39,-5.89
Greenwich Titans Senior Men,2,H. Yusuf,459,-3.31,-2.74,-6.05
Sheffield Sharks Senior Men,2,N. Montgomery,456,-0.54,-6.25,-6.79
Leicester Warriors Senior Men,5,M. Alechicus Legania,1162,-1.0,-5.79,-6.79
Sheffield Sharks Senior Men,7,H. Wildie,447,-4.44,-4.17,-8.62
