# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 258
# Qualified players exported: 190
# Total stints used: 11886
# Garbage time stints excluded: 340
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Kauno r. Omega-Tauras-LSU,4,Robertas Keliačius,1292,-5.18,0.92,-4.27
Alytaus Alytus,23,Otas Vaitulevičius,685,-2.59,-1.86,-4.46
Kauno r. Omega-Tauras-LSU,5,Tomas Galeckas,1778,0.29,-4.79,-4.5
Ukmergės Stekas,5,Webster Fredrick Simeus,1240,-3.65,-0.91,-4.56
Ukmergės Stekas,19,Mantas Šerkšnas,459,-1.52,-3.16,-4.68
Mažeikių M Basket,12,Mindaugas Motuzas,1927,-1.36,-3.51,-4.86
Ukmergės Stekas,23,Robert Subotkevič,2163,-0.8,-4.32,-5.12
Palangos Olimpas,34,Matas Narvilas,1908,-1.36,-3.82,-5.18
Šakių Vytis-VDU,23,Jokūbas Rubinas,1678,-1.42,-3.91,-5.33
Plungės Olimpas,12,Christopher Tsamas,463,-2.71,-2.7,-5.41
Ukmergės Stekas,2,John Okeychukwu Egbuta,912,-3.91,-1.73,-5.64
Klaipėdos Neptūnas-Akvaservis,16,Matas Mačijauskas,983,-4.14,-2.28,-6.43
Alytaus Alytus,14,Justinas Norkus,1154,-4.51,-2.04,-6.55
Šilutės Šilutė-PDS.lt,11,Demetrius Lake,270,-3.9,-2.7,-6.61
Plungės Olimpas,23,Rokas Kreišmontas,1372,-2.46,-4.6,-7.06
Kauno Žalgiris-2,2,Sten Markus Adamson,1060,-1.97,-5.2,-7.17
Vilkaviškio Perlas Go,35,Gustas Kučinskas,725,-4.59,-4.06,-8.65
Šilutės Šilutė-PDS.lt,27,Julius Jucikas,1190,-6.36,-2.55,-8.91
