Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Stars Senior Men,15,J. Jarrett,,12,23.8,285.6,129,10.8,55,107,51.4,15,47,31.9,4,8,50.0,22,45,67,11,16,11,30,33,58.4,58.4,20.0,91.8,12.8,4.7,6.6,12.9,9.8,7.4,2.7,3.3,21.3,0.07,5.31,2.18,3.13,40,33,82.5,20,7,35,47,15,31.9,10,13,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Liverpool Senior Men,12,T. Dubiel,,14,23.3,325.7,136,9.7,55,96,57.3,2,10,20.0,24,59,40.7,47,62,109,28,15,23,41,36,58.3,55.8,20.2,83.5,11.2,0.8,12.0,14.4,13.3,15.1,2.2,6.1,25.2,0.61,5.25,2.37,2.88,80,52,65,6,1,16.7,10,2,20,7,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Richmond Knights Senior Men,16,B. Oyeyemi,,3,29.8,89.5,16,5.3,7,12,58.3,0,1,0.0,2,4,50.0,5,18,23,16,10,0,13,7,58.3,58.1,12.0,59.8,6.4,0.4,5.5,16.7,11.6,27.0,5.4,0.0,48.6,0.33,5.18,-0.91,6.09,11,7,63.6,0,0,0,1,0,0,8,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,44,A. Tavares,,4,31.9,127.8,52,13.0,17,46,37.0,7,23,30.4,11,15,73.3,7,26,33,8,5,1,11,4,44.6,49.4,19.4,81.8,15.0,6.7,4.1,17.0,10.2,10.3,1.8,0.7,17.3,0.33,5.16,4.05,1.12,16,8,50,7,2,28.6,23,7,30.4,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Barking Abbey Senior Men I,10,K. Mabaya,,13,22.2,288.3,147,11.3,59,136,43.4,8,40,20.0,21,32,65.6,28,65,93,22,20,6,47,31,46.3,49.0,27.9,74.6,14.0,3.8,8.2,17.2,12.9,16.7,3.5,2.1,23.8,0.24,5.12,0.52,4.6,76,42,55.3,20,9,45,40,8,20,19,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Myerscough Basketball Academy Senior Men I,4,C. Sanchez Falette,,14,24.5,342.5,150,10.7,54,162,33.3,12,59,20.3,30,48,62.5,34,60,94,33,18,2,35,29,37.0,41.0,25.7,68.8,13.6,5.4,7.9,13.9,10.9,17.9,2.7,0.5,16.0,0.3,4.96,2.61,2.35,79,36,45.6,23,5,21.7,59,12,20.3,11,18,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnet Bulldogs Senior Men,12,M. Dunn,,12,7.3,87.1,42,3.5,16,28,57.1,3,9,33.3,7,13,53.8,4,4,8,2,8,0,0,5,62.5,62.3,15.5,124.6,4.2,0.9,3.8,4.1,4.0,4.0,4.5,0.0,0.0,0.46,4.96,3.12,1.84,14,8,57.1,5,5,100,9,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worcester Wolves Senior Men,6,W. Santhe,,15,31.3,469.4,140,9.3,52,164,31.7,16,86,18.6,20,33,60.6,10,48,58,86,32,0,70,37,36.6,39.2,21.4,56.3,11.4,7.0,1.8,8.7,5.2,27.9,3.4,0.0,28.2,0.2,4.93,0.41,4.53,67,34,50.7,11,2,18.2,86,16,18.6,38,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,14,D. Cimochowski,,11,7.3,80.7,49,4.5,21,35,60.0,0,1,0.0,7,10,70.0,19,12,31,0,3,1,12,16,60.0,62.2,25.3,95.3,5.5,0.1,18.7,12.7,15.8,0.0,1.8,1.1,23.3,0.29,4.85,1.63,3.22,25,16,64,9,5,55.6,1,0,0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnet Bulldogs Senior Men,32,L. Francis,,8,16.9,134.8,44,5.5,19,43,44.2,0,0,0,6,15,40.0,17,30,47,6,11,0,12,13,44.2,44.4,18.6,71.4,6.8,0.0,10.5,20.5,15.3,7.3,4.1,0.0,19.5,0.35,4.82,2.36,2.47,31,15,48.4,12,4,33.3,0,0,0,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Sharks Senior Men,10,S. Hanson-Young,,17,32.3,549.2,254,14.9,78,247,31.6,45,155,29.0,53,72,73.6,8,87,95,73,19,0,54,24,40.7,45.6,25.0,76.3,18.6,11.3,1.2,12.7,6.9,28.3,1.7,0.0,16.2,0.29,4.78,2.46,2.32,61,23,37.7,31,10,32.3,155,45,29,31,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Senior Men I,11,T. Regent-Bascombe,,11,20.7,228.0,54,4.9,21,60,35.0,8,32,25.0,4,6,66.7,9,28,37,17,6,1,14,15,41.7,43.1,14.4,70.5,6.3,3.7,3.6,10.2,7.1,11.5,1.3,0.4,18.3,0.1,4.78,1.49,3.29,25,12,48,3,1,33.3,32,8,25,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
