Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
EWE Baskets Oldenburg,"Tischler N., Schroeder C., Zubcic T., Fobbs B., Hounnou R.","EWE Baskets Oldenburg|11,29,33,4,5",1,0.3,16.0,2,0,0,0,0,0,0,2,2,100.0,0,0,0,0,0,0,0,0,0,0.9,227.3,0.0,227.3,7.5,2
NINERS Chemnitz,"Mushidi K., Sow A., Brewer T., Davis C., Newman III J.","NINERS Chemnitz|11,12,15,5,9",1,0.3,16.0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,2,0.9,0.0,100.0,-100.0,0.0,-2
FC Bayern München Basketball,"Hollatz J., Mike I., Dinwiddie S., Gabriel W., Giffey N.","FC Bayern München Basketball|21,22,26,32,5",1,0.3,21.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,300.0,0.0,300.0,8.57,3
Basketball Löwen Braunschweig,"NGuessan D., Njie B., Hartwich P., Schröder B., Zylka F.","Basketball Löwen Braunschweig|1,13,15,2,6",1,0.3,16.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,300.0,-300.0,0.0,-3
ROSTOCK SEAWOLVES,"Crockett Jr. T., Zilinskas J., Leuchten B., Lansdowne D.","ROSTOCK SEAWOLVES|0,14,51,9",1,0.3,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.0,227.3,-227.3,0.0,-1
ALBA BERLIN,"Agbakoko N., O'Connell A., Bean J., Griesel S., Kayil J.","ALBA BERLIN|17,3,34,5,7",1,0.3,16.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0
BMA365 Bamberg Baskets,"Ensminger Z., Balint R., Williams C., Keppeler D., Demonia D.","BMA365 Bamberg Baskets|1,11,24,31,8",1,0.3,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,41.0,-41.0,0.0,-1
BMA365 Bamberg Baskets,"Ensminger Z., Balint R., Keppeler D., Demonia D., Crowley A.","BMA365 Bamberg Baskets|1,11,31,8,85",1,0.3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
ROSTOCK SEAWOLVES,"Crockett Jr. T., Kolenda L., Theis S., Leuchten B., Lansdowne D.","ROSTOCK SEAWOLVES|0,10,19,51,9",1,0.3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
MLP Academics Heidelberg,"Keßen M., Würzner N., Weathers M., Seric M., McClain K., Reed II E.","MLP Academics Heidelberg|15,2,20,21,3,43",1,0.3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.1,0.0,300.0,-300.0,0.0,-3
Telekom Baskets Bonn,"Jongkuch K., Comithier A., Cooks Z., Garrett Jr. J., Birts T.","Telekom Baskets Bonn|15,2,3,4,5",1,0.3,21.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,227.3,-227.3,0.0,-2
EWE Baskets Oldenburg,"Woodard J., Tischler N., Kyser M., Fobbs B., Tucker D.","EWE Baskets Oldenburg|10,11,12,4,7",1,0.3,19.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,227.3,-227.3,0.0,-3
SKYLINERS,"Johnson L., Caisin R., Pape T., Alleyne N., Christmas W.","SKYLINERS|0,16,19,4,8",1,0.3,21.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,300.0,-300.0,0.0,-3
ROSTOCK SEAWOLVES,"Kolenda L., Zilinskas J., Klassen O., Baggette E., van Vliet A.","ROSTOCK SEAWOLVES|10,14,29,4,81",1,0.3,21.0,1,0,0,0,0,0,0,1,1,100.0,0,0,0,0,0,0,1,0,3,1.4,69.4,150.0,-80.6,2.86,-2
