Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Sloga Uppsala,"Axel Nordström, Richie Springs, Marko Dujkovic, Milutin Vujicic, Markeith Browning II","Sloga Uppsala|10,2,22,27,3",2,Richie Springs,22,Marko Dujkovic,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Melker Lindblom, Nana Kwadwo Omari Antwi-Boasiako, Emanuel Lundmark, Isak Andersson","Umeå Basket|1,2,25,7,9",1,Isac Åhnstrand,25,Nana Kwadwo Omari Antwi-Boasiako,1,2,0,1,1,1.0,2.0
Umeå Basket,"Adam Rask, William Christopher Dunston Jr, Alexander Yemane, Emanuel Lundmark, Basem Abdulkader","Umeå Basket|11,12,17,7,8",8,Basem Abdulkader,11,Adam Rask,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, William Christopher Dunston Jr, Alexander Yemane, Nana Kwadwo Omari Antwi-Boasiako","Umeå Basket|1,11,12,17,25",17,Alexander Yemane,11,Adam Rask,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, William Christopher Dunston Jr, Alexander Yemane, Nana Kwadwo Omari Antwi-Boasiako","Umeå Basket|1,11,12,17,25",1,Isac Åhnstrand,12,William Christopher Dunston Jr,1,2,0,1,1,1.0,2.0
BC Luleå,"Felix Broström, Robert Carpenter, Caleb McGill, Sergey Sepman, Gustav Hansson","BC Luleå|17,21,24,3,7",7,Gustav Hansson,24,Caleb McGill,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, William Christopher Dunston Jr, Nana Kwadwo Omari Antwi-Boasiako, Isak Andersson","Umeå Basket|1,11,12,25,9",12,William Christopher Dunston Jr,25,Nana Kwadwo Omari Antwi-Boasiako,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, William Christopher Dunston Jr, Nana Kwadwo Omari Antwi-Boasiako, Isak Andersson","Umeå Basket|1,11,12,25,9",9,Isak Andersson,12,William Christopher Dunston Jr,1,2,0,1,1,1.0,2.0
BC Luleå,"Leo Steinsen, Robert Carpenter, Caleb McGill, Sergey Sepman, Gustav Hansson","BC Luleå|11,21,24,3,7",7,Gustav Hansson,21,Robert Carpenter,1,2,0,1,1,1.0,2.0
Umeå Basket,"William Christopher Dunston Jr, Nana Kwadwo Omari Antwi-Boasiako, Emanuel Lundmark, Basem Abdulkader, Isak Andersson","Umeå Basket|12,25,7,8,9",12,William Christopher Dunston Jr,25,Nana Kwadwo Omari Antwi-Boasiako,1,2,0,1,1,1.0,2.0
BC Luleå,"Tobias Sjöberg, Felix Broström, Robert Carpenter, Daniel Hansson, Gustav Hansson","BC Luleå|15,17,21,6,7",7,Gustav Hansson,15,Tobias Sjöberg,1,2,0,1,1,1.0,2.0
Umeå Basket,"Adam Rask, William Christopher Dunston Jr, Alexander Yemane, Melker Lindblom, Nana Kwadwo Omari Antwi-Boasiako","Umeå Basket|11,12,17,2,25",12,William Christopher Dunston Jr,11,Adam Rask,1,2,0,1,1,1.0,2.0
Umeå Basket,"Adam Rask, William Christopher Dunston Jr, Alexander Yemane, Melker Lindblom, Nana Kwadwo Omari Antwi-Boasiako","Umeå Basket|11,12,17,2,25",25,Nana Kwadwo Omari Antwi-Boasiako,2,Melker Lindblom,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, Nils Botold, Michael Christmas, Samari Curtis, Brayden Parker","Jämtland Basket|0,23,25,41,7",7,Brayden Parker,25,Michael Christmas,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, Denzel George, Nils Botold, Michael Christmas, Brayden Parker","Jämtland Basket|0,22,23,25,7",7,Brayden Parker,25,Michael Christmas,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Denzel George, Nils Botold, Michael Christmas, Adam Johansson, Erik Persson","Jämtland Basket|22,23,25,3,9",22,Denzel George,9,Erik Persson,1,2,0,1,1,1.0,2.0
Sloga Uppsala,"Axel Nordström, Jonathan Ninkingira, Marko Dujkovic, Markeith Browning II, Milos Bajic","Sloga Uppsala|10,12,22,3,4",4,Milos Bajic,3,Markeith Browning II,1,2,0,1,1,1.0,2.0
Sloga Uppsala,"Axel Nordström, Richie Springs, Marko Dujkovic, Milutin Vujicic, Milos Bajic","Sloga Uppsala|10,2,22,27,4",27,Milutin Vujicic,22,Marko Dujkovic,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Nils Botold, Adam Johansson, Erik Persson","Jämtland Basket|0,13,23,3,9",0,Keaston Willis,13,André Jonsson Lorentsson,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Nils Botold, Adam Johansson, Erik Persson","Jämtland Basket|0,13,23,3,9",41,Samari Curtis,7,Brayden Parker,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, Denzel George, Adam Johansson, Samari Curtis, Brayden Parker","Jämtland Basket|0,22,3,41,7",41,Samari Curtis,22,Denzel George,1,2,0,1,1,1.0,2.0
Sloga Uppsala,"Jonathan Ninkingira, Dragan Damjanovic, Milutin Vujicic, Markeith Browning II, Milos Bajic","Sloga Uppsala|12,13,27,3,4",4,Milos Bajic,3,Markeith Browning II,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, Nils Botold, Adam Johansson, Brayden Parker, Erik Persson","Jämtland Basket|0,23,3,7,9",23,Nils Botold,7,Brayden Parker,1,2,0,1,1,1.0,2.0
Sloga Uppsala,"Axel Nordström, Richie Springs, Markeith Browning II, Milos Bajic, Timur Grinev","Sloga Uppsala|10,2,3,4,44",3,Markeith Browning II,44,Timur Grinev,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Hugo Waldeck, André Jonsson Lorentsson, Jonatan Boberg, Michael Christmas, Adam Johansson","Jämtland Basket|12,13,2,25,3",3,Adam Johansson,25,Michael Christmas,1,2,0,1,1,1.0,2.0
Borås Basket,"KJ Jenkins, Justin Vander Baan, Ludvig Johansson, William Guténius, Andreas Person","Borås Basket|0,18,4,6,9",6,William Guténius,18,Justin Vander Baan,1,2,0,1,1,1.0,2.0
BC Luleå,"Leo Steinsen, Harry Hassler, Felix Broström, Robert Carpenter, Daniel Hansson","BC Luleå|11,13,17,21,6",11,Leo Steinsen,17,Felix Broström,1,2,0,1,1,1.0,2.0
BC Luleå,"Leo Steinsen, Harry Hassler, Tobias Sjöberg, Felix Broström, Gustav Hansson","BC Luleå|11,13,15,17,7",15,Tobias Sjöberg,11,Leo Steinsen,1,2,0,1,1,1.0,2.0
BC Luleå,"Leo Steinsen, Harry Hassler, Tobias Sjöberg, Felix Broström, Gustav Hansson","BC Luleå|11,13,15,17,7",17,Felix Broström,15,Tobias Sjöberg,1,2,0,1,1,1.0,2.0
Borås Basket,"KJ Jenkins, Ali Sow, Justin Vander Baan, AJ Clayton, Andreas Person","Borås Basket|0,1,18,23,9",1,Ali Sow,18,Justin Vander Baan,1,2,0,1,1,1.0,2.0
Borås Basket,"KJ Jenkins, Ali Sow, Oskar Palmquist, AJ Clayton, John Brändmark","Borås Basket|0,1,2,23,66",0,KJ Jenkins,2,Oskar Palmquist,1,2,0,1,1,1.0,2.0
BC Luleå,"Felix Broström, Robert Carpenter, Caleb McGill, Daniel Hansson, Gustav Hansson","BC Luleå|17,21,24,6,7",6,Daniel Hansson,24,Caleb McGill,1,2,0,1,1,1.0,2.0
Borås Basket,"KJ Jenkins, Ali Sow, Oskar Palmquist, AJ Clayton, John Brändmark","Borås Basket|0,1,2,23,66",2,Oskar Palmquist,23,AJ Clayton,1,2,0,1,1,1.0,2.0
Köping Stars,"Romello White, Adam Tafra, Tim Jonsson, Marreon Jamar Jackson, Oliver Cupan","Köping Stars|0,1,12,3,6",6,Oliver Cupan,3,Marreon Jamar Jackson,1,2,0,1,1,1.0,2.0
Köping Stars,"Romello White, John Pålsson, Dragos Andrei Diculescu, Sekou Sylla, Romeo Myrthil","Köping Stars|0,2,31,5,7",31,Dragos Andrei Diculescu,0,Romello White,1,2,0,1,1,1.0,2.0
Köping Stars,"Romello White, John Pålsson, Marreon Jamar Jackson, Dragos Andrei Diculescu, Sekou Sylla","Köping Stars|0,2,3,31,5",5,Sekou Sylla,31,Dragos Andrei Diculescu,1,2,0,1,1,1.0,2.0
Södertälje BBK,"Zaccharie Mortant, Jake O´Neil, Noah Kartal, Nicholas Spires, Lukas Novakovic","Södertälje BBK|1,10,22,30,6",22,Noah Kartal,30,Nicholas Spires,1,2,0,1,1,1.0,2.0
Köping Stars,"Rickard Rietz, John Pålsson, Marreon Jamar Jackson, Dragos Andrei Diculescu, Sekou Sylla","Köping Stars|11,2,3,31,5",3,Marreon Jamar Jackson,31,Dragos Andrei Diculescu,1,2,0,1,1,1.0,2.0
Södertälje BBK,"Zaccharie Mortant, Jake O´Neil, Ibrahim Magassa, Nicholas Spires, Lukas Novakovic","Södertälje BBK|1,10,3,30,6",None,Player None,1,Zaccharie Mortant,1,2,0,1,1,1.0,2.0
Köping Stars,"Adam Tafra, Rickard Rietz, Dragos Andrei Diculescu, Oliver Cupan, Romeo Myrthil","Köping Stars|1,11,31,6,7",6,Oliver Cupan,31,Dragos Andrei Diculescu,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Isaiah Hill, Tony Vitali, Anes Zekovic, Alexander Karras","Högsbo Basket|0,1,22,6,7",6,Anes Zekovic,22,Tony Vitali,1,2,0,1,1,1.0,2.0
Uppsala Basket,"Niklas Larsson, Olle Stümer, Henrik Jädersten, Peter Stümer, Melker Delryd","Uppsala Basket|13,27,3,4,8",8,Melker Delryd,27,Olle Stümer,1,2,0,1,1,1.0,2.0
Uppsala Basket,"Niklas Larsson, Olle Stümer, Henrik Jädersten, Peter Stümer, Melker Delryd","Uppsala Basket|13,27,3,4,8",3,Henrik Jädersten,27,Olle Stümer,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Mario Drazic, Jonathan Peleg, Jesper Hallberg, Anes Zekovic","Högsbo Basket|0,11,26,5,6",6,Anes Zekovic,11,Mario Drazic,1,2,0,1,1,1.0,2.0
Uppsala Basket,"Niklas Larsson, Max Andersson, Kaspar Mårtenson, Peter Stümer, Melker Delryd","Uppsala Basket|13,2,21,4,8",4,Peter Stümer,21,Kaspar Mårtenson,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Mario Drazic, Jonathan Peleg, Jesper Hallberg, Anes Zekovic","Högsbo Basket|0,11,26,5,6",26,Jonathan Peleg,11,Mario Drazic,1,2,0,1,1,1.0,2.0
Uppsala Basket,"Vilhelm Bodingh, Max Andersson, Kaspar Mårtenson, Hugo Tidare, Melker Delryd","Uppsala Basket|1,2,21,6,8",8,Melker Delryd,21,Kaspar Mårtenson,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Isaiah Hill, Mario Drazic, Anes Zekovic, Jan Tratnik","Högsbo Basket|0,1,11,6,9",6,Anes Zekovic,1,Isaiah Hill,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Isaiah Hill, Jonathan Peleg, Jesper Hallberg, Alexander Karras, Jan Tratnik","Högsbo Basket|1,26,5,7,9",5,Jesper Hallberg,1,Isaiah Hill,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Isaiah Hill, Jonathan Peleg, Jesper Hallberg, Alexander Karras, Jan Tratnik","Högsbo Basket|1,26,5,7,9",9,Jan Tratnik,5,Jesper Hallberg,1,2,0,1,1,1.0,2.0
Uppsala Basket,"Niklas Larsson, Max Andersson, Henrik Jädersten, Peter Stümer, Melker Delryd","Uppsala Basket|13,2,3,4,8",13,Niklas Larsson,3,Henrik Jädersten,1,2,0,1,1,1.0,2.0
Uppsala Basket,"Vilhelm Bodingh, Kaspar Mårtenson, Hugo Tidare, Vilhelm Jennlinger, Melker Delryd","Uppsala Basket|1,21,6,7,8",7,Vilhelm Jennlinger,6,Hugo Tidare,1,2,0,1,1,1.0,2.0
Uppsala Basket,"Vilhelm Bodingh, Kaspar Mårtenson, Hugo Tidare, Vilhelm Jennlinger, Melker Delryd","Uppsala Basket|1,21,6,7,8",7,Vilhelm Jennlinger,8,Melker Delryd,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Mario Drazic, Jonathan Peleg, Alexander Karras, Jan Tratnik","Högsbo Basket|0,11,26,7,9",7,Alexander Karras,9,Jan Tratnik,1,2,0,1,1,1.0,2.0
Uppsala Basket,"Vilhelm Bodingh, Niklas Larsson, Max Andersson, Olle Stümer, Hugo Tidare","Uppsala Basket|1,13,2,27,6",2,Max Andersson,6,Hugo Tidare,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Tony Vitali, Jesper Hallberg, Anes Zekovic, Lukas Lindgren Widmark","Högsbo Basket|0,22,5,6,8",8,Lukas Lindgren Widmark,22,Tony Vitali,1,2,0,1,1,1.0,2.0
Uppsala Basket,"Vilhelm Bodingh, Niklas Larsson, Max Andersson, Henrik Jädersten, Hugo Tidare","Uppsala Basket|1,13,2,3,6",2,Max Andersson,3,Henrik Jädersten,1,2,0,1,1,1.0,2.0
Uppsala Basket,"Olle Stümer, Henrik Jädersten, Peter Stümer, Hugo Tidare, Melker Delryd","Uppsala Basket|27,3,4,6,8",8,Melker Delryd,27,Olle Stümer,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Jonathan Peleg, Jesper Hallberg, Anes Zekovic, Jan Tratnik","Högsbo Basket|0,26,5,6,9",26,Jonathan Peleg,5,Jesper Hallberg,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, William Christopher Dunston Jr, Nana Kwadwo Omari Antwi-Boasiako, Isak Andersson","Umeå Basket|1,11,12,25,9",25,Nana Kwadwo Omari Antwi-Boasiako,12,William Christopher Dunston Jr,1,2,0,1,1,1.0,2.0
Norrköping Dolphins,"Pierre Hampton, Hugo Bergström, Sebastian Forsling, Zachary Harvey, Nathan Dawit","Norrköping Dolphins|15,21,25,88,94",88,Zachary Harvey,21,Hugo Bergström,1,2,0,1,1,1.0,2.0
Umeå Basket,"Alexander Yemane, Melker Lindblom, Nana Kwadwo Omari Antwi-Boasiako, Emanuel Lundmark, Basem Abdulkader","Umeå Basket|17,2,25,7,8",25,Nana Kwadwo Omari Antwi-Boasiako,17,Alexander Yemane,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Alexander Yemane, Nana Kwadwo Omari Antwi-Boasiako, Emanuel Lundmark, Isak Andersson","Umeå Basket|1,17,25,7,9",17,Alexander Yemane,9,Isak Andersson,1,2,0,1,1,1.0,2.0
Norrköping Dolphins,"Tim Schüberg, Dallion Johnson, Benjamin Middlebrooks, Ryker Cisarik, Nathan Dawit","Norrköping Dolphins|0,23,34,5,94",5,Ryker Cisarik,23,Dallion Johnson,1,2,0,1,1,1.0,2.0
Umeå Basket,"Adam Rask, William Christopher Dunston Jr, Nana Kwadwo Omari Antwi-Boasiako, Basem Abdulkader, Isak Andersson","Umeå Basket|11,12,25,8,9",12,William Christopher Dunston Jr,9,Isak Andersson,1,2,0,1,1,1.0,2.0
Umeå Basket,"Adam Rask, William Christopher Dunston Jr, Melker Lindblom, Nana Kwadwo Omari Antwi-Boasiako, Isak Andersson","Umeå Basket|11,12,2,25,9",2,Melker Lindblom,11,Adam Rask,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Adam Rask, William Christopher Dunston Jr, Alexander Yemane, Nana Kwadwo Omari Antwi-Boasiako","Umeå Basket|1,11,12,17,25",12,William Christopher Dunston Jr,25,Nana Kwadwo Omari Antwi-Boasiako,1,2,0,1,1,1.0,2.0
Södertälje BBK,"Zaccharie Mortant, Jake O´Neil, Nicholas Spires, Oliver Gehrke, Lukas Novakovic","Södertälje BBK|1,10,30,31,6",None,Player None,30,Nicholas Spires,1,2,0,1,1,1.0,2.0
Södertälje BBK,"Zaccharie Mortant, Ayanfeoluwa Amoran, Mattias Herlitz, Ibrahim Magassa, Nicholas Spires","Södertälje BBK|1,11,12,3,30",3,Ibrahim Magassa,12,Mattias Herlitz,1,2,0,1,1,1.0,2.0
Södertälje BBK,"Zaccharie Mortant, Jake O´Neil, Ayanfeoluwa Amoran, Nicholas Spires, Oliver Gehrke","Södertälje BBK|1,10,11,30,31",30,Nicholas Spires,31,Oliver Gehrke,1,2,0,1,1,1.0,2.0
Södertälje BBK,"Elias Desport, Zaccharie Mortant, Jake O´Neil, Mattias Herlitz, Nicholas Spires","Södertälje BBK|0,1,10,12,30",0,Elias Desport,1,Zaccharie Mortant,1,2,0,1,1,1.0,2.0
Södertälje BBK,"Elias Desport, Zaccharie Mortant, Mattias Herlitz, Ibrahim Magassa, Nicholas Spires","Södertälje BBK|0,1,12,3,30",1,Zaccharie Mortant,12,Mattias Herlitz,1,2,0,1,1,1.0,2.0
Södertälje BBK,"Elias Desport, Zaccharie Mortant, Mattias Herlitz, Ibrahim Magassa, Nicholas Spires","Södertälje BBK|0,1,12,3,30",12,Mattias Herlitz,0,Elias Desport,1,2,0,1,1,1.0,2.0
Borås Basket,"Ali Sow, Oskar Palmquist, AJ Clayton, Melvin Fredenlund, Fredrik Andersson","Borås Basket|1,2,23,3,8",2,Oskar Palmquist,1,Ali Sow,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, William Christopher Dunston Jr, Alexander Yemane, Nana Kwadwo Omari Antwi-Boasiako, Isak Andersson","Umeå Basket|1,12,17,25,9",12,William Christopher Dunston Jr,9,Isak Andersson,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, William Christopher Dunston Jr, Alexander Yemane, Nana Kwadwo Omari Antwi-Boasiako, Isak Andersson","Umeå Basket|1,12,17,25,9",12,William Christopher Dunston Jr,17,Alexander Yemane,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, William Christopher Dunston Jr, Duko Bos, Nana Kwadwo Omari Antwi-Boasiako, Basem Abdulkader","Umeå Basket|1,12,22,25,8",12,William Christopher Dunston Jr,8,Basem Abdulkader,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Malte Eriksson, Alexander Yemane, Duko Bos, Basem Abdulkader","Umeå Basket|1,15,17,22,8",1,Isac Åhnstrand,17,Alexander Yemane,1,2,0,1,1,1.0,2.0
Umeå Basket,"William Christopher Dunston Jr, Alexander Yemane, Melker Lindblom, Nana Kwadwo Omari Antwi-Boasiako, Basem Abdulkader","Umeå Basket|12,17,2,25,8",8,Basem Abdulkader,2,Melker Lindblom,1,2,0,1,1,1.0,2.0
Umeå Basket,"William Christopher Dunston Jr, Alexander Yemane, Melker Lindblom, Nana Kwadwo Omari Antwi-Boasiako, Basem Abdulkader","Umeå Basket|12,17,2,25,8",8,Basem Abdulkader,25,Nana Kwadwo Omari Antwi-Boasiako,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, Denzel George, Nils Botold, Samari Curtis, Brayden Parker","Jämtland Basket|0,22,23,41,7",41,Samari Curtis,7,Brayden Parker,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Malte Eriksson, Alexander Yemane, Duko Bos, Basem Abdulkader","Umeå Basket|1,15,17,22,8",22,Duko Bos,1,Isac Åhnstrand,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, Denzel George, Nils Botold, Samari Curtis, Brayden Parker","Jämtland Basket|0,22,23,41,7",41,Samari Curtis,0,Keaston Willis,1,2,0,1,1,1.0,2.0
Umeå Basket,"William Christopher Dunston Jr, Melker Lindblom, Duko Bos, Nana Kwadwo Omari Antwi-Boasiako, Basem Abdulkader","Umeå Basket|12,2,22,25,8",8,Basem Abdulkader,25,Nana Kwadwo Omari Antwi-Boasiako,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, Denzel George, Nils Botold, Samari Curtis, Brayden Parker","Jämtland Basket|0,22,23,41,7",23,Nils Botold,41,Samari Curtis,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Alexander Yemane, Duko Bos, Nana Kwadwo Omari Antwi-Boasiako, Isak Andersson","Umeå Basket|1,17,22,25,9",17,Alexander Yemane,22,Duko Bos,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, Alexander Yemane, Nana Kwadwo Omari Antwi-Boasiako, Basem Abdulkader, Isak Andersson","Umeå Basket|1,17,25,8,9",1,Isac Åhnstrand,17,Alexander Yemane,1,2,0,1,1,1.0,2.0
Umeå Basket,"Isac Åhnstrand, William Christopher Dunston Jr, Malte Eriksson, Basem Abdulkader, Isak Andersson","Umeå Basket|1,12,15,8,9",8,Basem Abdulkader,1,Isac Åhnstrand,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Nils Botold, Samari Curtis","Jämtland Basket|0,13,22,23,41",22,Denzel George,13,André Jonsson Lorentsson,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Mario Drazic, Ephraim Bahati, Anes Zekovic, Alexander Karras","Högsbo Basket|0,11,23,6,7",0,Charles Barton,11,Mario Drazic,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Tony Vitali, Jesper Hallberg, Jan Tratnik","Högsbo Basket|0,22,5,9",9,Jan Tratnik,22,Tony Vitali,1,2,0,1,1,1.0,2.0
Köping Stars,"Adam Tafra, Rickard Rietz, John Pålsson, Marreon Jamar Jackson, Dragos Andrei Diculescu","Köping Stars|1,11,2,3,31",31,Dragos Andrei Diculescu,11,Rickard Rietz,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Isaiah Hill, Ephraim Bahati, Jesper Hallberg, Jan Tratnik","Högsbo Basket|0,1,23,5,9",1,Isaiah Hill,5,Jesper Hallberg,1,2,0,1,1,1.0,2.0
Köping Stars,"Rickard Rietz, Marreon Jamar Jackson, Dragos Andrei Diculescu, Sekou Sylla, Oliver Cupan","Köping Stars|11,3,31,5,6",3,Marreon Jamar Jackson,5,Sekou Sylla,1,2,0,1,1,1.0,2.0
Köping Stars,"Romello White, Dragos Andrei Diculescu, Sekou Sylla, Oliver Cupan, Romeo Myrthil","Köping Stars|0,31,5,6,7",6,Oliver Cupan,5,Sekou Sylla,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Tony Vitali, Alem Hamza, Jesper Hallberg, Jan Tratnik","Högsbo Basket|0,22,4,5,9",9,Jan Tratnik,5,Jesper Hallberg,1,2,0,1,1,1.0,2.0
Köping Stars,"Romello White, Tim Jonsson, Sekou Sylla, Oliver Cupan, Romeo Myrthil","Köping Stars|0,12,5,6,7",7,Romeo Myrthil,5,Sekou Sylla,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Isaiah Hill, Tony Vitali, Jesper Hallberg, Alexander Karras","Högsbo Basket|0,1,22,5,7",0,Charles Barton,22,Tony Vitali,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Mario Drazic, Jesper Hallberg, Anes Zekovic, Jan Tratnik","Högsbo Basket|0,11,5,6,9",0,Charles Barton,11,Mario Drazic,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Tony Vitali, Jesper Hallberg, Anes Zekovic, Jan Tratnik","Högsbo Basket|0,22,5,6,9",9,Jan Tratnik,22,Tony Vitali,1,2,0,1,1,1.0,2.0
Högsbo Basket,"Charles Barton, Tony Vitali, Jesper Hallberg, Anes Zekovic, Jan Tratnik","Högsbo Basket|0,22,5,6,9",6,Anes Zekovic,22,Tony Vitali,1,2,0,1,1,1.0,2.0
Sloga Uppsala,"Jonathan Ninkingira, Richie Springs, Marko Dujkovic, Milutin Vujicic, Milos Bajic","Sloga Uppsala|12,2,22,27,4",4,Milos Bajic,2,Richie Springs,1,2,0,1,1,1.0,2.0
Borås Basket,"Ali Sow, Justin Vander Baan, Oskar Palmquist, William Guténius, John Brändmark","Borås Basket|1,18,2,6,66",66,John Brändmark,18,Justin Vander Baan,1,2,0,1,1,1.0,2.0
Borås Basket,"KJ Jenkins, Ali Sow, Justin Vander Baan, Oskar Palmquist, William Guténius","Borås Basket|0,1,18,2,6",2,Oskar Palmquist,18,Justin Vander Baan,1,2,0,1,1,1.0,2.0
Borås Basket,"Ali Sow, Filip Larsson, Oskar Palmquist, AJ Clayton, John Brändmark","Borås Basket|1,14,2,23,66",1,Ali Sow,2,Oskar Palmquist,1,2,0,1,1,1.0,2.0
Sloga Uppsala,"Jonathan Ninkingira, Richie Springs, Marko Dujkovic, Milutin Vujicic, Milos Bajic","Sloga Uppsala|12,2,22,27,4",4,Milos Bajic,22,Marko Dujkovic,1,2,0,1,1,1.0,2.0
Sloga Uppsala,"Jonathan Ninkingira, Leo Hassler, Richie Springs, Marko Dujkovic, Milutin Vujicic","Sloga Uppsala|12,14,2,22,27",27,Milutin Vujicic,22,Marko Dujkovic,1,2,0,1,1,1.0,2.0
Sloga Uppsala,"Jonathan Ninkingira, Leo Hassler, Richie Springs, Milutin Vujicic, Milos Bajic","Sloga Uppsala|12,14,2,27,4",12,Jonathan Ninkingira,2,Richie Springs,1,2,0,1,1,1.0,2.0
Borås Basket,"Ali Sow, Justin Vander Baan, Oskar Palmquist, William Guténius, John Brändmark","Borås Basket|1,18,2,6,66",66,John Brändmark,1,Ali Sow,1,2,0,1,1,1.0,2.0
Borås Basket,"Ali Sow, Filip Larsson, Justin Vander Baan, AJ Clayton, John Brändmark","Borås Basket|1,14,18,23,66",1,Ali Sow,18,Justin Vander Baan,1,2,0,1,1,1.0,2.0
Borås Basket,"Ali Sow, Filip Larsson, Justin Vander Baan, AJ Clayton, John Brändmark","Borås Basket|1,14,18,23,66",1,Ali Sow,23,AJ Clayton,1,2,0,1,1,1.0,2.0
Köping Stars,"Romello White, Tim Jonsson, Marreon Jamar Jackson, Sekou Sylla, Romeo Myrthil","Köping Stars|0,12,3,5,7",5,Sekou Sylla,0,Romello White,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Michael Christmas, Samari Curtis, Brayden Parker","Jämtland Basket|0,13,25,41,7",41,Samari Curtis,7,Brayden Parker,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Samari Curtis, Brayden Parker","Jämtland Basket|0,13,22,41,7",41,Samari Curtis,7,Brayden Parker,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Samari Curtis, Brayden Parker","Jämtland Basket|0,13,22,41,7",0,Keaston Willis,7,Brayden Parker,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Keaston Willis, André Jonsson Lorentsson, Denzel George, Nils Botold, Adam Johansson","Jämtland Basket|0,13,22,23,3",23,Nils Botold,3,Adam Johansson,1,2,0,1,1,1.0,2.0
Köping Stars,"Rickard Rietz, John Pålsson, Marreon Jamar Jackson, Dragos Andrei Diculescu, Sekou Sylla","Köping Stars|11,2,3,31,5",31,Dragos Andrei Diculescu,11,Rickard Rietz,1,2,0,1,1,1.0,2.0
Jämtland Basket,"Denzel George, Nils Botold, Samari Curtis, Brayden Parker, Erik Persson","Jämtland Basket|22,23,41,7,9",7,Brayden Parker,41,Samari Curtis,1,2,0,1,1,1.0,2.0
Köping Stars,"Romello White, Marreon Jamar Jackson, Dragos Andrei Diculescu, Sekou Sylla, Romeo Myrthil","Köping Stars|0,3,31,5,7",5,Sekou Sylla,0,Romello White,1,2,0,1,1,1.0,2.0
