Team,Player,Stat,Official_Total,Lineup_Sum_Total,Difference,Note
Leicester Riders,Olutomiwa Sulaiman,BLK,8.0,19,-11.0,Parsing Error
Leicester Riders,Olutomiwa Sulaiman,TOV,16.0,93,-77.0,Parsing Error
Leicester Riders,Olutomiwa Sulaiman,PF,23.0,98,-75.0,Parsing Error
Leicester Riders,Spencer Johnson,POINTS,167.0,985,-818.0,Parsing Error
Leicester Riders,Spencer Johnson,FGM,59.0,343,-284.0,Parsing Error
Leicester Riders,Spencer Johnson,FGA,128.0,755,-627.0,Parsing Error
Leicester Riders,Spencer Johnson,FG3M,18.0,112,-94.0,Parsing Error
Leicester Riders,Spencer Johnson,FG3A,49.0,302,-253.0,Parsing Error
Leicester Riders,Spencer Johnson,FTM,31.0,187,-156.0,Parsing Error
Leicester Riders,Spencer Johnson,FTA,41.0,252,-211.0,Parsing Error
Leicester Riders,Spencer Johnson,OREB,27.0,126,-99.0,Parsing Error
Leicester Riders,Spencer Johnson,DREB,73.0,341,-268.0,Parsing Error
Leicester Riders,Spencer Johnson,AST,36.0,220,-184.0,Parsing Error
Leicester Riders,Spencer Johnson,STL,15.0,74,-59.0,Parsing Error
Leicester Riders,Spencer Johnson,BLK,4.0,25,-21.0,Parsing Error
Leicester Riders,Spencer Johnson,TOV,28.0,175,-147.0,Parsing Error
Leicester Riders,Spencer Johnson,PF,19.0,177,-158.0,Parsing Error
Leicester Riders,Nathaniel Martin,POINTS,91.0,645,-554.0,Parsing Error
Leicester Riders,Nathaniel Martin,FGM,36.0,222,-186.0,Parsing Error
Leicester Riders,Nathaniel Martin,FGA,66.0,471,-405.0,Parsing Error
Leicester Riders,Nathaniel Martin,FG3M,0.0,81,-81.0,Parsing Error
Leicester Riders,Nathaniel Martin,FG3A,0.0,189,-189.0,Parsing Error
Leicester Riders,Nathaniel Martin,FTM,19.0,120,-101.0,Parsing Error
Leicester Riders,Nathaniel Martin,FTA,38.0,159,-121.0,Parsing Error
Leicester Riders,Nathaniel Martin,OREB,28.0,72,-44.0,Parsing Error
Leicester Riders,Nathaniel Martin,DREB,59.0,197,-138.0,Parsing Error
Leicester Riders,Nathaniel Martin,AST,19.0,152,-133.0,Parsing Error
Leicester Riders,Nathaniel Martin,STL,6.0,53,-47.0,Parsing Error
Leicester Riders,Nathaniel Martin,BLK,5.0,14,-9.0,Parsing Error
Leicester Riders,Nathaniel Martin,TOV,14.0,90,-76.0,Parsing Error
Leicester Riders,Nathaniel Martin,PF,27.0,105,-78.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,POINTS,14.0,119,-105.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,FGM,5.0,38,-33.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,FGA,18.0,95,-77.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,FG3M,3.0,13,-10.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,FG3A,11.0,47,-36.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,FTM,1.0,30,-29.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,FTA,3.0,39,-36.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,OREB,0.0,13,-13.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,DREB,3.0,40,-37.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,AST,8.0,29,-21.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,STL,3.0,15,-12.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,BLK,1.0,2,-1.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,TOV,6.0,24,-18.0,Parsing Error
Leicester Riders,Michael Mitchell Jr,PF,6.0,24,-18.0,Parsing Error
Leicester Riders,Duke Shelton,POINTS,25.0,87,-62.0,Parsing Error
Leicester Riders,Duke Shelton,FGM,9.0,28,-19.0,Parsing Error
Leicester Riders,Duke Shelton,FGA,20.0,80,-60.0,Parsing Error
Leicester Riders,Duke Shelton,FG3M,0.0,8,-8.0,Parsing Error
Leicester Riders,Duke Shelton,FG3A,1.0,34,-33.0,Parsing Error
Leicester Riders,Duke Shelton,FTM,7.0,23,-16.0,Parsing Error
Leicester Riders,Duke Shelton,FTA,11.0,35,-24.0,Parsing Error
Leicester Riders,Duke Shelton,OREB,5.0,10,-5.0,Parsing Error
Leicester Riders,Duke Shelton,DREB,11.0,40,-29.0,Parsing Error
Leicester Riders,Duke Shelton,AST,1.0,20,-19.0,Parsing Error
Leicester Riders,Duke Shelton,STL,0.0,8,-8.0,Parsing Error
Leicester Riders,Duke Shelton,BLK,2.0,5,-3.0,Parsing Error
Leicester Riders,Duke Shelton,TOV,7.0,27,-20.0,Parsing Error
Leicester Riders,Duke Shelton,PF,9.0,26,-17.0,Parsing Error
Leicester Riders,Victor Ndoukou,POINTS,11.0,160,-149.0,Parsing Error
Leicester Riders,Victor Ndoukou,FGM,4.0,56,-52.0,Parsing Error
Leicester Riders,Victor Ndoukou,FGA,15.0,114,-99.0,Parsing Error
Leicester Riders,Victor Ndoukou,FG3M,2.0,17,-15.0,Parsing Error
Leicester Riders,Victor Ndoukou,FG3A,11.0,51,-40.0,Parsing Error
Leicester Riders,Victor Ndoukou,FTM,1.0,31,-30.0,Parsing Error
Leicester Riders,Victor Ndoukou,FTA,5.0,48,-43.0,Parsing Error
Leicester Riders,Victor Ndoukou,OREB,4.0,24,-20.0,Parsing Error
Leicester Riders,Victor Ndoukou,DREB,7.0,51,-44.0,Parsing Error
Leicester Riders,Victor Ndoukou,AST,6.0,37,-31.0,Parsing Error
Leicester Riders,Victor Ndoukou,STL,1.0,10,-9.0,Parsing Error
Leicester Riders,Victor Ndoukou,BLK,1.0,3,-2.0,Parsing Error
Leicester Riders,Victor Ndoukou,TOV,2.0,41,-39.0,Parsing Error
Leicester Riders,Victor Ndoukou,PF,8.0,36,-28.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,POINTS,90.0,502,-412.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,FGM,32.0,164,-132.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,FGA,67.0,386,-319.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,FG3M,5.0,61,-56.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,FG3A,26.0,168,-142.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,FTM,21.0,113,-92.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,FTA,31.0,158,-127.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,OREB,13.0,82,-69.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,DREB,21.0,154,-133.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,AST,18.0,118,-100.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,STL,6.0,37,-31.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,BLK,1.0,18,-17.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,TOV,11.0,95,-84.0,Parsing Error
Leicester Riders,Flynn Boardman-Raffet,PF,17.0,105,-88.0,Parsing Error
London Lions,Joel Scott,POINTS,150.0,481,-331.0,Parsing Error
London Lions,Joel Scott,FGM,59.0,184,-125.0,Parsing Error
London Lions,Joel Scott,FGA,100.0,339,-239.0,Parsing Error
London Lions,Joel Scott,FG3M,12.0,48,-36.0,Parsing Error
London Lions,Joel Scott,FG3A,26.0,106,-80.0,Parsing Error
London Lions,Joel Scott,FTM,20.0,65,-45.0,Parsing Error
London Lions,Joel Scott,FTA,28.0,93,-65.0,Parsing Error
London Lions,Joel Scott,OREB,24.0,65,-41.0,Parsing Error
London Lions,Joel Scott,DREB,27.0,140,-113.0,Parsing Error
London Lions,Joel Scott,AST,8.0,107,-99.0,Parsing Error
London Lions,Joel Scott,STL,9.0,48,-39.0,Parsing Error
London Lions,Joel Scott,BLK,2.0,21,-19.0,Parsing Error
London Lions,Joel Scott,TOV,7.0,74,-67.0,Parsing Error
London Lions,Joel Scott,PF,18.0,115,-97.0,Parsing Error
London Lions,Johnathan Williams,POINTS,134.0,603,-469.0,Parsing Error
London Lions,Johnathan Williams,FGM,58.0,229,-171.0,Parsing Error
London Lions,Johnathan Williams,FGA,102.0,477,-375.0,Parsing Error
London Lions,Johnathan Williams,FG3M,0.0,60,-60.0,Parsing Error
London Lions,Johnathan Williams,FG3A,2.0,172,-170.0,Parsing Error
London Lions,Johnathan Williams,FTM,18.0,85,-67.0,Parsing Error
London Lions,Johnathan Williams,FTA,31.0,124,-93.0,Parsing Error
London Lions,Johnathan Williams,OREB,24.0,95,-71.0,Parsing Error
London Lions,Johnathan Williams,DREB,42.0,201,-159.0,Parsing Error
London Lions,Johnathan Williams,AST,20.0,140,-120.0,Parsing Error
London Lions,Johnathan Williams,STL,12.0,61,-49.0,Parsing Error
London Lions,Johnathan Williams,BLK,9.0,22,-13.0,Parsing Error
London Lions,Johnathan Williams,TOV,31.0,114,-83.0,Parsing Error
London Lions,Johnathan Williams,PF,38.0,176,-138.0,Parsing Error
London Lions,Aaryndeep Rai,POINTS,123.0,945,-822.0,Parsing Error
London Lions,Aaryndeep Rai,FGM,51.0,340,-289.0,Parsing Error
London Lions,Aaryndeep Rai,FGA,100.0,695,-595.0,Parsing Error
London Lions,Aaryndeep Rai,FG3M,12.0,104,-92.0,Parsing Error
London Lions,Aaryndeep Rai,FG3A,36.0,271,-235.0,Parsing Error
London Lions,Aaryndeep Rai,FTM,9.0,161,-152.0,Parsing Error
London Lions,Aaryndeep Rai,FTA,23.0,221,-198.0,Parsing Error
London Lions,Aaryndeep Rai,OREB,35.0,131,-96.0,Parsing Error
London Lions,Aaryndeep Rai,DREB,78.0,297,-219.0,Parsing Error
London Lions,Aaryndeep Rai,AST,25.0,207,-182.0,Parsing Error
London Lions,Aaryndeep Rai,STL,16.0,78,-62.0,Parsing Error
London Lions,Aaryndeep Rai,BLK,7.0,29,-22.0,Parsing Error
London Lions,Aaryndeep Rai,TOV,19.0,149,-130.0,Parsing Error
London Lions,Aaryndeep Rai,PF,37.0,218,-181.0,Parsing Error
London Lions,Kameron Mcgusty,POINTS,99.0,491,-392.0,Parsing Error
London Lions,Kameron Mcgusty,FGM,38.0,183,-145.0,Parsing Error
London Lions,Kameron Mcgusty,FGA,94.0,381,-287.0,Parsing Error
London Lions,Kameron Mcgusty,FG3M,7.0,47,-40.0,Parsing Error
London Lions,Kameron Mcgusty,FG3A,24.0,132,-108.0,Parsing Error
London Lions,Kameron Mcgusty,FTM,16.0,78,-62.0,Parsing Error
London Lions,Kameron Mcgusty,FTA,28.0,112,-84.0,Parsing Error
London Lions,Kameron Mcgusty,OREB,5.0,69,-64.0,Parsing Error
London Lions,Kameron Mcgusty,DREB,25.0,165,-140.0,Parsing Error
London Lions,Kameron Mcgusty,AST,36.0,118,-82.0,Parsing Error
London Lions,Kameron Mcgusty,STL,16.0,61,-45.0,Parsing Error
London Lions,Kameron Mcgusty,BLK,2.0,19,-17.0,Parsing Error
London Lions,Kameron Mcgusty,TOV,17.0,88,-71.0,Parsing Error
London Lions,Kameron Mcgusty,PF,19.0,140,-121.0,Parsing Error
London Lions,Shavar Reynolds Jr,POINTS,116.0,538,-422.0,Parsing Error
London Lions,Shavar Reynolds Jr,FGM,38.0,199,-161.0,Parsing Error
London Lions,Shavar Reynolds Jr,FGA,81.0,394,-313.0,Parsing Error
London Lions,Shavar Reynolds Jr,FG3M,11.0,58,-47.0,Parsing Error
London Lions,Shavar Reynolds Jr,FG3A,20.0,137,-117.0,Parsing Error
London Lions,Shavar Reynolds Jr,FTM,29.0,82,-53.0,Parsing Error
London Lions,Shavar Reynolds Jr,FTA,31.0,104,-73.0,Parsing Error
London Lions,Shavar Reynolds Jr,OREB,8.0,78,-70.0,Parsing Error
London Lions,Shavar Reynolds Jr,DREB,13.0,165,-152.0,Parsing Error
London Lions,Shavar Reynolds Jr,AST,54.0,113,-59.0,Parsing Error
London Lions,Shavar Reynolds Jr,STL,6.0,42,-36.0,Parsing Error
London Lions,Shavar Reynolds Jr,BLK,1.0,14,-13.0,Parsing Error
London Lions,Shavar Reynolds Jr,TOV,17.0,71,-54.0,Parsing Error
London Lions,Shavar Reynolds Jr,PF,25.0,124,-99.0,Parsing Error
London Lions,Ovie Soko,POINTS,31.0,141,-110.0,Parsing Error
London Lions,Ovie Soko,FGM,11.0,51,-40.0,Parsing Error
London Lions,Ovie Soko,FGA,16.0,106,-90.0,Parsing Error
London Lions,Ovie Soko,FG3M,0.0,14,-14.0,Parsing Error
London Lions,Ovie Soko,FG3A,0.0,37,-37.0,Parsing Error
London Lions,Ovie Soko,FTM,9.0,25,-16.0,Parsing Error
London Lions,Ovie Soko,FTA,10.0,33,-23.0,Parsing Error
London Lions,Ovie Soko,OREB,2.0,16,-14.0,Parsing Error
London Lions,Ovie Soko,DREB,13.0,43,-30.0,Parsing Error
London Lions,Ovie Soko,AST,3.0,39,-36.0,Parsing Error
London Lions,Ovie Soko,STL,5.0,14,-9.0,Parsing Error
London Lions,Ovie Soko,BLK,0.0,4,-4.0,Parsing Error
London Lions,Ovie Soko,TOV,10.0,20,-10.0,Parsing Error
London Lions,Ovie Soko,PF,11.0,31,-20.0,Parsing Error
London Lions,Ciaran Sandy,POINTS,63.0,429,-366.0,Parsing Error
London Lions,Ciaran Sandy,FGM,22.0,152,-130.0,Parsing Error
London Lions,Ciaran Sandy,FGA,51.0,331,-280.0,Parsing Error
London Lions,Ciaran Sandy,FG3M,7.0,34,-27.0,Parsing Error
London Lions,Ciaran Sandy,FG3A,24.0,110,-86.0,Parsing Error
London Lions,Ciaran Sandy,FTM,12.0,91,-79.0,Parsing Error
London Lions,Ciaran Sandy,FTA,20.0,110,-90.0,Parsing Error
London Lions,Ciaran Sandy,OREB,5.0,60,-55.0,Parsing Error
London Lions,Ciaran Sandy,DREB,27.0,132,-105.0,Parsing Error
London Lions,Ciaran Sandy,AST,12.0,85,-73.0,Parsing Error
London Lions,Ciaran Sandy,STL,12.0,39,-27.0,Parsing Error
London Lions,Ciaran Sandy,BLK,7.0,13,-6.0,Parsing Error
London Lions,Ciaran Sandy,TOV,5.0,67,-62.0,Parsing Error
London Lions,Ciaran Sandy,PF,24.0,117,-93.0,Parsing Error
London Lions,Morayo Soluade,POINTS,36.0,223,-187.0,Parsing Error
London Lions,Morayo Soluade,FGM,13.0,83,-70.0,Parsing Error
London Lions,Morayo Soluade,FGA,26.0,172,-146.0,Parsing Error
London Lions,Morayo Soluade,FG3M,10.0,28,-18.0,Parsing Error
London Lions,Morayo Soluade,FG3A,21.0,68,-47.0,Parsing Error
London Lions,Morayo Soluade,FTM,0.0,29,-29.0,Parsing Error
London Lions,Morayo Soluade,FTA,0.0,38,-38.0,Parsing Error
London Lions,Morayo Soluade,OREB,4.0,30,-26.0,Parsing Error
London Lions,Morayo Soluade,DREB,8.0,60,-52.0,Parsing Error
London Lions,Morayo Soluade,AST,11.0,57,-46.0,Parsing Error
London Lions,Morayo Soluade,STL,8.0,24,-16.0,Parsing Error
London Lions,Morayo Soluade,BLK,0.0,6,-6.0,Parsing Error
London Lions,Morayo Soluade,TOV,4.0,33,-29.0,Parsing Error
London Lions,Morayo Soluade,PF,8.0,66,-58.0,Parsing Error
London Lions,Ethan Price,POINTS,114.0,520,-406.0,Parsing Error
London Lions,Ethan Price,FGM,36.0,178,-142.0,Parsing Error
London Lions,Ethan Price,FGA,68.0,363,-295.0,Parsing Error
London Lions,Ethan Price,FG3M,6.0,61,-55.0,Parsing Error
London Lions,Ethan Price,FG3A,23.0,146,-123.0,Parsing Error
London Lions,Ethan Price,FTM,36.0,103,-67.0,Parsing Error
London Lions,Ethan Price,FTA,41.0,130,-89.0,Parsing Error
London Lions,Ethan Price,OREB,13.0,57,-44.0,Parsing Error
London Lions,Ethan Price,DREB,44.0,164,-120.0,Parsing Error
London Lions,Ethan Price,AST,17.0,133,-116.0,Parsing Error
London Lions,Ethan Price,STL,8.0,43,-35.0,Parsing Error
London Lions,Ethan Price,BLK,4.0,11,-7.0,Parsing Error
London Lions,Ethan Price,TOV,15.0,85,-70.0,Parsing Error
London Lions,Ethan Price,PF,44.0,140,-96.0,Parsing Error
London Lions,Tarik Phillip,POINTS,136.0,714,-578.0,Parsing Error
London Lions,Tarik Phillip,FGM,41.0,249,-208.0,Parsing Error
London Lions,Tarik Phillip,FGA,111.0,546,-435.0,Parsing Error
London Lions,Tarik Phillip,FG3M,10.0,72,-62.0,Parsing Error
London Lions,Tarik Phillip,FG3A,40.0,211,-171.0,Parsing Error
London Lions,Tarik Phillip,FTM,44.0,144,-100.0,Parsing Error
London Lions,Tarik Phillip,FTA,56.0,191,-135.0,Parsing Error
London Lions,Tarik Phillip,OREB,16.0,102,-86.0,Parsing Error
London Lions,Tarik Phillip,DREB,48.0,229,-181.0,Parsing Error
London Lions,Tarik Phillip,AST,64.0,169,-105.0,Parsing Error
London Lions,Tarik Phillip,STL,22.0,74,-52.0,Parsing Error
London Lions,Tarik Phillip,BLK,2.0,22,-20.0,Parsing Error
London Lions,Tarik Phillip,TOV,38.0,127,-89.0,Parsing Error
London Lions,Tarik Phillip,PF,32.0,204,-172.0,Parsing Error
London Lions,Deane Williams,POINTS,165.0,828,-663.0,Parsing Error
London Lions,Deane Williams,FGM,57.0,295,-238.0,Parsing Error
London Lions,Deane Williams,FGA,132.0,652,-520.0,Parsing Error
London Lions,Deane Williams,FG3M,17.0,81,-64.0,Parsing Error
London Lions,Deane Williams,FG3A,59.0,259,-200.0,Parsing Error
London Lions,Deane Williams,FTM,34.0,157,-123.0,Parsing Error
London Lions,Deane Williams,FTA,47.0,213,-166.0,Parsing Error
London Lions,Deane Williams,OREB,29.0,131,-102.0,Parsing Error
London Lions,Deane Williams,DREB,66.0,293,-227.0,Parsing Error
London Lions,Deane Williams,AST,33.0,196,-163.0,Parsing Error
London Lions,Deane Williams,STL,11.0,77,-66.0,Parsing Error
London Lions,Deane Williams,BLK,15.0,33,-18.0,Parsing Error
London Lions,Deane Williams,TOV,28.0,146,-118.0,Parsing Error
London Lions,Deane Williams,PF,49.0,219,-170.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,POINTS,204.0,933,-729.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,FGM,73.0,347,-274.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,FGA,164.0,752,-588.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,FG3M,35.0,110,-75.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,FG3A,83.0,307,-224.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,FTM,23.0,129,-106.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,FTA,28.0,182,-154.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,OREB,15.0,116,-101.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,DREB,44.0,269,-225.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,AST,64.0,207,-143.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,STL,15.0,71,-56.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,BLK,4.0,38,-34.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,TOV,28.0,109,-81.0,Parsing Error
Manchester Basketball,Patrick Smith Jr,PF,26.0,184,-158.0,Parsing Error
Manchester Basketball,Max Jones,POINTS,279.0,1038,-759.0,Parsing Error
Manchester Basketball,Max Jones,FGM,98.0,378,-280.0,Parsing Error
Manchester Basketball,Max Jones,FGA,243.0,818,-575.0,Parsing Error
Manchester Basketball,Max Jones,FG3M,42.0,127,-85.0,Parsing Error
Manchester Basketball,Max Jones,FG3A,110.0,329,-219.0,Parsing Error
Manchester Basketball,Max Jones,FTM,41.0,155,-114.0,Parsing Error
Manchester Basketball,Max Jones,FTA,49.0,213,-164.0,Parsing Error
Manchester Basketball,Max Jones,OREB,11.0,135,-124.0,Parsing Error
Manchester Basketball,Max Jones,DREB,35.0,321,-286.0,Parsing Error
Manchester Basketball,Max Jones,AST,51.0,229,-178.0,Parsing Error
Manchester Basketball,Max Jones,STL,11.0,72,-61.0,Parsing Error
Manchester Basketball,Max Jones,BLK,6.0,43,-37.0,Parsing Error
Manchester Basketball,Max Jones,TOV,35.0,127,-92.0,Parsing Error
Manchester Basketball,Max Jones,PF,38.0,204,-166.0,Parsing Error
Manchester Basketball,Zak Irvin,POINTS,90.0,600,-510.0,Parsing Error
Manchester Basketball,Zak Irvin,FGM,41.0,219,-178.0,Parsing Error
Manchester Basketball,Zak Irvin,FGA,74.0,484,-410.0,Parsing Error
Manchester Basketball,Zak Irvin,FG3M,3.0,74,-71.0,Parsing Error
Manchester Basketball,Zak Irvin,FG3A,10.0,195,-185.0,Parsing Error
Manchester Basketball,Zak Irvin,FTM,5.0,88,-83.0,Parsing Error
Manchester Basketball,Zak Irvin,FTA,8.0,111,-103.0,Parsing Error
Manchester Basketball,Zak Irvin,OREB,16.0,73,-57.0,Parsing Error
Manchester Basketball,Zak Irvin,DREB,53.0,176,-123.0,Parsing Error
Manchester Basketball,Zak Irvin,AST,18.0,143,-125.0,Parsing Error
Manchester Basketball,Zak Irvin,STL,15.0,48,-33.0,Parsing Error
Manchester Basketball,Zak Irvin,BLK,0.0,27,-27.0,Parsing Error
Manchester Basketball,Zak Irvin,TOV,10.0,94,-84.0,Parsing Error
Manchester Basketball,Zak Irvin,PF,16.0,129,-113.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,POINTS,224.0,943,-719.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,FGM,78.0,343,-265.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,FGA,175.0,716,-541.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,FG3M,26.0,111,-85.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,FG3A,81.0,280,-199.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,FTM,42.0,146,-104.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,FTA,46.0,204,-158.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,OREB,18.0,122,-104.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,DREB,54.0,293,-239.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,AST,24.0,214,-190.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,STL,8.0,69,-61.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,BLK,11.0,43,-32.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,TOV,17.0,118,-101.0,Parsing Error
Manchester Basketball,Kaiyem Cleary,PF,35.0,175,-140.0,Parsing Error
Manchester Basketball,Matthew Nicholson,POINTS,113.0,798,-685.0,Parsing Error
Manchester Basketball,Matthew Nicholson,FGM,43.0,294,-251.0,Parsing Error
Manchester Basketball,Matthew Nicholson,FGA,62.0,612,-550.0,Parsing Error
Manchester Basketball,Matthew Nicholson,FG3M,0.0,87,-87.0,Parsing Error
Manchester Basketball,Matthew Nicholson,FG3A,0.0,218,-218.0,Parsing Error
Manchester Basketball,Matthew Nicholson,FTM,27.0,123,-96.0,Parsing Error
Manchester Basketball,Matthew Nicholson,FTA,60.0,184,-124.0,Parsing Error
Manchester Basketball,Matthew Nicholson,OREB,37.0,101,-64.0,Parsing Error
Manchester Basketball,Matthew Nicholson,DREB,75.0,241,-166.0,Parsing Error
Manchester Basketball,Matthew Nicholson,AST,10.0,168,-158.0,Parsing Error
Manchester Basketball,Matthew Nicholson,STL,13.0,54,-41.0,Parsing Error
Manchester Basketball,Matthew Nicholson,BLK,22.0,30,-8.0,Parsing Error
Manchester Basketball,Matthew Nicholson,TOV,12.0,103,-91.0,Parsing Error
Manchester Basketball,Matthew Nicholson,PF,44.0,133,-89.0,Parsing Error
Manchester Basketball,Kyle Carey,POINTS,65.0,408,-343.0,Parsing Error
Manchester Basketball,Kyle Carey,FGM,25.0,150,-125.0,Parsing Error
Manchester Basketball,Kyle Carey,FGA,59.0,334,-275.0,Parsing Error
Manchester Basketball,Kyle Carey,FG3M,14.0,35,-21.0,Parsing Error
Manchester Basketball,Kyle Carey,FG3A,40.0,125,-85.0,Parsing Error
Manchester Basketball,Kyle Carey,FTM,1.0,73,-72.0,Parsing Error
Manchester Basketball,Kyle Carey,FTA,2.0,107,-105.0,Parsing Error
Manchester Basketball,Kyle Carey,OREB,1.0,44,-43.0,Parsing Error
Manchester Basketball,Kyle Carey,DREB,12.0,129,-117.0,Parsing Error
Manchester Basketball,Kyle Carey,AST,6.0,88,-82.0,Parsing Error
Manchester Basketball,Kyle Carey,STL,5.0,33,-28.0,Parsing Error
Manchester Basketball,Kyle Carey,BLK,4.0,15,-11.0,Parsing Error
Manchester Basketball,Kyle Carey,TOV,8.0,54,-46.0,Parsing Error
Manchester Basketball,Kyle Carey,PF,21.0,95,-74.0,Parsing Error
Manchester Basketball,Cody John,POINTS,17.0,116,-99.0,Parsing Error
Manchester Basketball,Cody John,FGM,8.0,46,-38.0,Parsing Error
Manchester Basketball,Cody John,FGA,21.0,95,-74.0,Parsing Error
Manchester Basketball,Cody John,FG3M,0.0,9,-9.0,Parsing Error
Manchester Basketball,Cody John,FG3A,7.0,32,-25.0,Parsing Error
Manchester Basketball,Cody John,FTM,1.0,15,-14.0,Parsing Error
Manchester Basketball,Cody John,FTA,1.0,22,-21.0,Parsing Error
Manchester Basketball,Cody John,OREB,0.0,15,-15.0,Parsing Error
Manchester Basketball,Cody John,DREB,5.0,29,-24.0,Parsing Error
Manchester Basketball,Cody John,AST,3.0,18,-15.0,Parsing Error
Manchester Basketball,Cody John,STL,2.0,9,-7.0,Parsing Error
Manchester Basketball,Cody John,BLK,0.0,4,-4.0,Parsing Error
Manchester Basketball,Cody John,TOV,4.0,14,-10.0,Parsing Error
Manchester Basketball,Cody John,PF,7.0,31,-24.0,Parsing Error
Manchester Basketball,Jordan Johnson,POINTS,191.0,760,-569.0,Parsing Error
Manchester Basketball,Jordan Johnson,FGM,63.0,272,-209.0,Parsing Error
Manchester Basketball,Jordan Johnson,FGA,150.0,585,-435.0,Parsing Error
Manchester Basketball,Jordan Johnson,FG3M,27.0,82,-55.0,Parsing Error
Manchester Basketball,Jordan Johnson,FG3A,66.0,214,-148.0,Parsing Error
Manchester Basketball,Jordan Johnson,FTM,38.0,134,-96.0,Parsing Error
Manchester Basketball,Jordan Johnson,FTA,51.0,189,-138.0,Parsing Error
Manchester Basketball,Jordan Johnson,OREB,6.0,94,-88.0,Parsing Error
Manchester Basketball,Jordan Johnson,DREB,30.0,220,-190.0,Parsing Error
Manchester Basketball,Jordan Johnson,AST,91.0,170,-79.0,Parsing Error
Manchester Basketball,Jordan Johnson,STL,11.0,57,-46.0,Parsing Error
Manchester Basketball,Jordan Johnson,BLK,1.0,26,-25.0,Parsing Error
Manchester Basketball,Jordan Johnson,TOV,28.0,102,-74.0,Parsing Error
Manchester Basketball,Jordan Johnson,PF,24.0,157,-133.0,Parsing Error
Manchester Basketball,Kayne Henry,POINTS,33.0,256,-223.0,Parsing Error
Manchester Basketball,Kayne Henry,FGM,14.0,90,-76.0,Parsing Error
Manchester Basketball,Kayne Henry,FGA,39.0,208,-169.0,Parsing Error
Manchester Basketball,Kayne Henry,FG3M,3.0,30,-27.0,Parsing Error
Manchester Basketball,Kayne Henry,FG3A,19.0,91,-72.0,Parsing Error
Manchester Basketball,Kayne Henry,FTM,2.0,46,-44.0,Parsing Error
Manchester Basketball,Kayne Henry,FTA,5.0,62,-57.0,Parsing Error
Manchester Basketball,Kayne Henry,OREB,4.0,33,-29.0,Parsing Error
Manchester Basketball,Kayne Henry,DREB,15.0,80,-65.0,Parsing Error
Manchester Basketball,Kayne Henry,AST,5.0,58,-53.0,Parsing Error
Manchester Basketball,Kayne Henry,STL,3.0,22,-19.0,Parsing Error
