country,league,season,scraped_at,Player,player_url,player_name,height,position,age,GP,EFF,MPG,PPG,RPG,ORB,DRB,APG,BPG,SPG,PF,FTA,FTM,FT_pct,2PA,2PM,2P_pct,3PA,3PM,3P_pct,TO,team,team_abbrev,team_url
Germany,Regionalliga,2025-2026,2026-01-10T19:43:09.503701,Mallory Miles 196-F,https://basketball.eurobasket.com/player/Mallory-Miles/542611,Miles Mallory,196,F,,12,25.2,31.9,18.9,8.8,2.8,5.9,1.9,1.4,2.0,2.2,3.8,2.7,71.1,10.4,7.3,70.2,1.0,0.6,60.0,0.9,Reutlingen,REUT,https://basketball.eurobasket.com/team/TSG-Reutlingen/6112
Germany,Regionalliga,2025-2026,2026-01-10T19:43:09.799967,Malukas Gerdas 193-F-21,https://basketball.eurobasket.com/player/Malukas-Gerdas/669936,Gerdas Malukas,193,F,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Germany,Regionalliga,2025-2026,2026-01-10T19:43:10.141621,Mamajs Markuss 180-G-22,https://basketball.eurobasket.com/player/Mamajs-Markuss/533473,Markuss Mamajs,180,G,22,6,12.8,25.3,13.8,4.0,0.7,2.7,2.0,0.8,2.5,1.5,2.3,1.8,78.3,3.7,1.8,48.6,6.5,2.3,35.4,2.3,Bergedorf,BERG,https://basketball.eurobasket.com/team/TSG-Bergedorf-Stargazers-Hamburg/2558
Germany,Regionalliga,2025-2026,2026-01-10T19:43:10.491975,Manoilov Teo,https://basketball.eurobasket.com/player/Manoilov-Teo/775127,Teo Manoilov,,,,6,5.0,12.7,4.5,4.0,1.8,2.3,0.2,0.2,0.0,1.7,1.2,0.8,66.7,3.0,1.7,56.7,0.0,0.0,0.0,0.5,Vechta 3,VECH,https://basketball.eurobasket.com/team/SC-RASTA-Vechta-3rd-team/62518
Germany,Regionalliga,2025-2026,2026-01-10T19:43:10.818381,Margaritis Michail 206-C-25,https://basketball.eurobasket.com/player/Margaritis-Michail/452205,Michail Margaritis,206,C,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Germany,Regionalliga,2025-2026,2026-01-10T19:43:11.142620,Maring Theo,https://basketball.eurobasket.com/player/Maring-Theo/689545,Theo Maring,,,,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saarlouis,SAAR,https://basketball.eurobasket.com/team/Sunkings-Saarlouis/21610
Germany,Regionalliga,2025-2026,2026-01-10T19:43:11.466477,Marinkovic Danilo -24,https://basketball.eurobasket.com/player/Marinkovic-Danilo/587030,Danilo Marinkovic,,,,3,0.3,2.3,0.7,0.7,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3,100.0,0.3,0.0,0.0,0.0,Stade,STAD,https://basketball.eurobasket.com/team/VfL-Stade/5383
Germany,Regionalliga,2025-2026,2026-01-10T19:43:11.775602,Marinkovic Filip 192-G/F-23,https://basketball.eurobasket.com/player/Marinkovic-Filip/483399,Filip Marinkovic,192,G/F,23,12,3.5,19.8,6.0,3.4,0.5,2.8,0.7,0.3,0.9,1.9,1.3,0.8,61.5,3.2,1.3,40.6,3.3,0.9,27.3,1.1,Bergedorf,BERG,https://basketball.eurobasket.com/team/TSG-Bergedorf-Stargazers-Hamburg/2558
Germany,Regionalliga,2025-2026,2026-01-10T19:43:12.067025,Markesic Luis,https://basketball.eurobasket.com/player/Markesic-Luis/749702,Luis Markesic,,,,1,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Schwenningen,SCHW,https://basketball.eurobasket.com/team/wiha-Panthers-Schwenningen/5562
Germany,Regionalliga,2025-2026,2026-01-10T19:43:12.378266,Markovic Marko -C,https://basketball.eurobasket.com/player/Markovic-Marko/588528,Marko Markovic,,,,13,24.9,32.8,22.3,14.2,4.6,9.6,0.7,0.5,0.5,4.3,6.8,5.7,83.8,11.7,7.6,65.0,1.4,0.5,35.7,2.8,Soeflingen,SOEF,https://basketball.eurobasket.com/team/vamos-TSG-Soeflingen/10640
Germany,Regionalliga,2025-2026,2026-01-10T19:43:12.713690,Martinez Tim 198-PG-24,https://basketball.eurobasket.com/player/Martinez-Tim/452221,Tim Martinez,198,PG,24,13,12.2,25.6,12.6,3.9,1.4,2.5,3.1,0.5,1.2,2.8,3.6,2.9,80.6,6.6,4.2,63.6,1.2,0.5,41.7,2.5,Ehingen,EHIN,https://basketball.eurobasket.com/team/Team-Ehingen-Urspring/5598
Germany,Regionalliga,2025-2026,2026-01-10T19:43:13.005478,Martinovic Elian,https://basketball.eurobasket.com/player/Martinovic-Elian/777562,Elian Martinovic,,,,12,3.4,13.4,4.7,2.3,0.5,1.5,0.9,0.2,0.4,1.0,1.6,0.9,56.3,2.8,1.3,46.4,1.3,0.3,23.1,1.0,Rendsburg,REND,https://basketball.eurobasket.com/team/BBC-Twisters-Rendsburg/14595
Germany,Regionalliga,2025-2026,2026-01-10T19:43:13.321962,Matziol Anton,https://basketball.eurobasket.com/player/Matziol-Anton/800215,Anton Matziol,,,,3,0.3,2.3,0.7,0.3,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,Braunschweig,BRAU,https://basketball.eurobasket.com/team/SG-Braunschweig/5285
Germany,Regionalliga,2025-2026,2026-01-10T19:43:13.644956,Mbappou Joel 196-F-21,https://basketball.eurobasket.com/player/Mbappou-Joel/665458,Joel Mbappou,196,F,21,7,10.3,16.4,8.4,5.4,1.3,3.4,2.1,1.4,0.1,1.1,3.7,1.9,51.4,3.1,2.1,67.7,1.9,0.6,31.6,2.0,Lichterfelde,LICH,https://basketball.eurobasket.com/team/TuS-Lichterfelde-Berlin/1452
Germany,Regionalliga,2025-2026,2026-01-10T19:43:13.966692,Mbye Louie,https://basketball.eurobasket.com/player/Mbye-Louie/774274,Louie Mbye,,,,2,-5.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Braunschweig,BRAU,https://basketball.eurobasket.com/team/SG-Braunschweig/5285
Germany,Regionalliga,2025-2026,2026-01-10T19:43:14.293958,McSwain Mateo 193-F-17,https://basketball.eurobasket.com/player/McSwain-Mateo/744281,Mateo McSwain,193,F,17,3,3.3,9.0,2.3,2.7,1.0,1.7,0.3,0.0,0.0,1.3,0.3,0.3,100.0,1.0,1.0,100.0,0.7,0.0,0.0,0.0,Ehingen,EHIN,https://basketball.eurobasket.com/team/Team-Ehingen-Urspring/5598
Germany,Regionalliga,2025-2026,2026-01-10T19:43:14.597052,Mehmed Orkun 188-G,https://basketball.eurobasket.com/player/Mehmed-Orkun/451970,Orkun Mehmed,188,G,,10,3.6,16.2,4.8,1.9,0.6,1.3,1.4,0.0,0.8,2.1,1.6,1.1,68.8,2.9,1.7,58.6,0.6,0.1,16.7,1.0,Lich,LICH,https://basketball.eurobasket.com/team/Lich-Basketball/1453
Germany,Regionalliga,2025-2026,2026-01-10T19:43:14.907186,Meier Matthias 195-SF-29,https://basketball.eurobasket.com/player/Meier-Matthias/318042,Matthias Meier,195,SF,29,13,6.5,23.2,4.2,5.2,1.8,3.5,2.2,0.2,1.4,2.6,1.4,0.8,57.1,3.2,1.7,53.1,0.6,0.0,0.0,1.5,Saarlouis,SAAR,https://basketball.eurobasket.com/team/Sunkings-Saarlouis/21610
Germany,Regionalliga,2025-2026,2026-01-10T19:43:15.227676,Menger Rasmus 203-PF-20,https://basketball.eurobasket.com/player/Menger-Rasmus/690369,Rasmus Menger,203,PF,20,3,4.7,14.3,4.7,3.0,1.0,2.0,0.0,0.7,0.3,1.7,2.0,2.0,100.0,3.3,1.3,39.4,0.0,0.0,0.0,0.3,SC Wizards,SC W,https://basketball.eurobasket.com/team/Seeburg-College-Wizards-Karlsruhe/6144
Germany,Regionalliga,2025-2026,2026-01-10T19:43:15.542928,Menzler Heiko,https://basketball.eurobasket.com/player/Menzler-Heiko/589187,Heiko Menzler,,,,5,-0.2,15.0,2.4,1.8,1.4,0.4,1.0,0.0,0.4,1.8,0.4,0.4,100.0,1.2,0.4,33.3,2.8,0.4,14.3,0.8,Goetting.ASC,GOET,https://basketball.eurobasket.com/team/ASC-46-Goettingen/8576
Germany,Regionalliga,2025-2026,2026-01-10T19:43:15.879630,Mertens Max,https://basketball.eurobasket.com/player/Mertens-Max/795116,Max Mertens,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Bramsche,BRAM,https://basketball.eurobasket.com/team/TuS-Red-Devils-Bramsche/9229
Germany,Regionalliga,2025-2026,2026-01-10T19:43:16.226367,Meyer Jost,https://basketball.eurobasket.com/player/Meyer-Jost/621410,Jost Meyer,,,,13,0.2,9.4,2.1,1.2,0.2,0.8,0.5,0.0,0.3,1.5,0.4,0.2,50.0,0.5,0.2,40.0,1.5,0.3,20.0,0.8,Bramsche,BRAM,https://basketball.eurobasket.com/team/TuS-Red-Devils-Bramsche/9229
Germany,Regionalliga,2025-2026,2026-01-10T19:43:16.557150,Milkereit Jan 203-PF-30,https://basketball.eurobasket.com/player/Milkereit-Jan/281289,Jan Milkereit,203,PF,30,4,0.3,3.3,0.5,0.8,0.3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,Soeflingen,SOEF,https://basketball.eurobasket.com/team/vamos-TSG-Soeflingen/10640
Germany,Regionalliga,2025-2026,2026-01-10T19:43:16.877322,Milovac Luka 192-G-32,https://basketball.eurobasket.com/player/Milovac-Luka/282652,Luka Milovac,192,G,32,12,9.0,24.3,7.8,4.2,1.3,2.9,1.7,0.2,1.4,1.5,1.0,0.8,80.0,4.9,3.0,61.2,1.4,0.3,21.4,1.4,Stuttgart MVT,STUT,https://basketball.eurobasket.com/team/MTV-Stuttgart/220
Germany,Regionalliga,2025-2026,2026-01-10T19:43:17.183138,Mohl Finn 198-F-22,https://basketball.eurobasket.com/player/Mohl-Finn/531554,Finn Mohl,198,F,22,13,5.2,31.5,12.1,3.2,0.8,2.3,2.1,0.5,1.0,2.5,2.2,1.4,63.6,3.2,1.3,40.6,9.2,2.7,29.3,2.1,Giessen,GIES,https://basketball.eurobasket.com/team/ROTH-Energie-Giessen-Pointers/2460
Germany,Regionalliga,2025-2026,2026-01-10T19:43:17.483850,Moje Lennart,https://basketball.eurobasket.com/player/Moje-Lennart/535178,Lennart Moje,,,,11,0.0,12.8,1.0,1.2,0.4,0.8,0.4,0.0,0.3,1.5,0.4,0.3,75.0,0.2,0.1,50.0,0.8,0.2,25.0,0.5,Stade,STAD,https://basketball.eurobasket.com/team/VfL-Stade/5383
Germany,Regionalliga,2025-2026,2026-01-10T19:43:17.802588,Moran Darnell,https://basketball.eurobasket.com/player/Moran-Darnell/760993,Darnell Moran,,,,7,7.3,28.4,10.6,4.0,1.4,2.6,3.4,0.4,1.4,3.0,2.0,1.3,65.0,5.1,1.9,37.3,4.4,1.9,43.2,3.0,Mainz,MAIN,https://basketball.eurobasket.com/team/ASC-Theresianum-Mainz/3253
Germany,Regionalliga,2025-2026,2026-01-10T19:43:18.114038,Mounier Alois 188-G-21,https://basketball.eurobasket.com/player/Mounier-Alois/637460,Alois Mounier,188,G,21,12,4.7,24.1,7.1,1.9,1.1,0.8,1.8,0.1,0.7,2.3,1.8,1.5,83.3,2.5,1.2,48.0,3.3,1.1,33.3,0.9,Stuttgart MVT,STUT,https://basketball.eurobasket.com/team/MTV-Stuttgart/220
Germany,Regionalliga,2025-2026,2026-01-10T19:43:18.401334,Mounier Hugo 197-SF-24,https://basketball.eurobasket.com/player/Mounier-Hugo/483106,Hugo Mounier,197,SF,24,12,8.7,28.3,9.2,4.5,1.3,3.2,3.7,0.3,1.3,2.3,2.7,1.6,59.3,6.7,3.4,50.7,1.6,0.3,18.8,2.3,Stuttgart MVT,STUT,https://basketball.eurobasket.com/team/MTV-Stuttgart/220
Germany,Regionalliga,2025-2026,2026-01-10T19:43:18.736029,Moysich Fred 172-PG-20,https://basketball.eurobasket.com/player/Moysich-Fred/685622,Fred Moysich,172,PG,20,11,2.5,19.4,7.4,1.6,0.4,1.3,0.8,0.0,0.4,1.6,1.2,0.8,66.7,1.2,0.8,66.7,5.7,1.6,28.1,1.2,Karlsruhe PS 2,KARL,https://basketball.eurobasket.com/team/PS-Karlsruhe-Lions-2nd-team/22166
Germany,Regionalliga,2025-2026,2026-01-10T19:43:19.073582,Mpacko Emanuel 188-PG-21,https://basketball.eurobasket.com/player/Mpacko-Emanuel/641025,Emanuel Mpacko,188,PG,21,11,13.3,23.4,15.6,4.2,0.6,2.9,3.1,0.5,3.4,1.9,7.1,4.5,63.4,5.7,3.5,61.4,4.5,1.4,31.1,3.5,Lichterfelde,LICH,https://basketball.eurobasket.com/team/TuS-Lichterfelde-Berlin/1452
Germany,Regionalliga,2025-2026,2026-01-10T19:43:19.370796,Muesing Bruno,https://basketball.eurobasket.com/player/Muesing-Bruno/776878,Bruno Muesing,,,,2,-0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stade,STAD,https://basketball.eurobasket.com/team/VfL-Stade/5383
Germany,Regionalliga,2025-2026,2026-01-10T19:43:19.687158,Mulic Noah,https://basketball.eurobasket.com/player/Mulic-Noah/752204,Noah Mulic,,,,1,-3.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Goetting.ASC,GOET,https://basketball.eurobasket.com/team/ASC-46-Goettingen/8576
Germany,Regionalliga,2025-2026,2026-01-10T19:43:20.042826,Muschkewitz Joel 187-G-20,https://basketball.eurobasket.com/player/Muschkewitz-Joel/665753,Joel Muschkewitz,187,G,20,9,2.7,14.2,3.3,1.7,0.6,1.0,1.1,0.0,0.6,1.8,1.2,0.7,58.3,1.7,1.1,64.7,0.4,0.2,50.0,0.9,Braunschweig,BRAU,https://basketball.eurobasket.com/team/SG-Braunschweig/5285
Germany,Regionalliga,2025-2026,2026-01-10T19:43:20.359744,Musse Kai,https://basketball.eurobasket.com/player/Musse-Kai/710647,Kai Musse,,,,13,10.2,28.1,13.4,6.4,3.0,3.4,1.1,0.3,0.2,3.6,4.2,2.9,69.0,8.8,5.0,56.8,1.0,0.2,20.0,1.7,Giessen,GIES,https://basketball.eurobasket.com/team/ROTH-Energie-Giessen-Pointers/2460
Germany,Regionalliga,2025-2026,2026-01-10T19:43:20.697702,Musse Lars,https://basketball.eurobasket.com/player/Musse-Lars/796182,Lars Musse,,,,13,7.1,17.7,5.1,4.2,1.5,2.6,1.2,0.5,0.2,1.7,1.5,1.4,93.3,3.0,1.8,60.0,0.2,0.0,0.0,0.9,Giessen,GIES,https://basketball.eurobasket.com/team/ROTH-Energie-Giessen-Pointers/2460
Germany,Regionalliga,2025-2026,2026-01-10T19:43:21.023354,Nadjfeji Nemanja 198-SF-25,https://basketball.eurobasket.com/player/Nadjfeji-Nemanja/356171,Nemanja Nadjfeji,198,SF,25,12,10.7,28.8,9.5,5.5,1.2,4.3,4.8,0.2,0.7,2.9,2.6,1.6,61.5,5.6,3.1,55.4,1.9,0.6,31.6,2.3,Reutlingen,REUT,https://basketball.eurobasket.com/team/TSG-Reutlingen/6112
Germany,Regionalliga,2025-2026,2026-01-10T19:43:21.317651,Nebo Ogechi 192-F-28,https://basketball.eurobasket.com/player/Nebo-Ogechi/405606,Ogechi Nebo,192,F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Germany,Regionalliga,2025-2026,2026-01-10T19:43:21.621087,Nechytaylo Viktor,https://basketball.eurobasket.com/player/Nechytaylo-Viktor/796908,Viktor Nechytaylo,,,,4,-1.0,16.3,5.0,1.0,0.0,1.0,1.5,0.0,0.5,1.5,1.5,0.3,20.0,3.0,2.0,66.7,1.8,0.3,16.7,3.8,Ulm BBU 01,ULM ,https://basketball.eurobasket.com/team/BBU-01-Ulm/6847
Germany,Regionalliga,2025-2026,2026-01-10T19:43:21.942842,Neunzling Timo 190-SG-23,https://basketball.eurobasket.com/player/Neunzling-Timo/531811,Timo Neunzling,190,SG,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Germany,Regionalliga,2025-2026,2026-01-10T19:43:22.242273,Nied Keno,https://basketball.eurobasket.com/player/Nied-Keno/588524,Keno Nied,,,,4,0.8,3.3,1.5,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.5,0.3,60.0,0.5,0.3,60.0,0.8,0.3,37.5,0.0,Soeflingen,SOEF,https://basketball.eurobasket.com/team/vamos-TSG-Soeflingen/10640
Germany,Regionalliga,2025-2026,2026-01-10T19:43:22.606605,Niehus Piet 188-SG-27,https://basketball.eurobasket.com/player/Niehus-Piet/339739,Piet Niehus,188,SG,27,14,8.4,26.5,16.8,2.7,0.8,1.9,2.7,0.1,2.1,2.6,4.9,3.5,71.4,7.4,3.4,45.9,8.5,2.1,24.7,1.8,Oldenburger TB,OLDE,https://basketball.eurobasket.com/team/Oldenburger-TB/15146
Germany,Regionalliga,2025-2026,2026-01-10T19:43:22.985168,Nielandt Jannis 180-SG-22,https://basketball.eurobasket.com/player/Nielandt-Jannis/584510,Jannis Nielandt,180,SG,22,14,3.1,16.2,6.9,2.5,0.6,1.9,1.5,0.1,0.9,1.4,1.9,1.0,52.6,2.9,1.2,41.4,4.0,1.3,32.5,2.2,Wolfenbuettel,WOLF,https://basketball.eurobasket.com/team/SG-MTVBG-Wolfenbuettel/24
Germany,Regionalliga,2025-2026,2026-01-10T19:43:23.305727,Niggemann Erik,https://basketball.eurobasket.com/player/Niggemann-Erik/710777,Erik Niggemann,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Muenster,MUEN,https://basketball.eurobasket.com/team/UBC-Muenster-U19-Team/56400
Germany,Regionalliga,2025-2026,2026-01-10T19:43:23.658980,Nikolov Filip 188-G-19,https://basketball.eurobasket.com/player/Nikolov-Filip/685621,Filip Nikolov,188,G,19,9,3.1,14.2,5.1,1.0,0.2,0.8,1.6,0.1,0.4,1.1,0.6,0.2,33.3,3.0,1.8,60.0,1.7,0.4,23.5,1.2,SC Wizards,SC W,https://basketball.eurobasket.com/team/Seeburg-College-Wizards-Karlsruhe/6144
Germany,Regionalliga,2025-2026,2026-01-10T19:43:23.966634,N'Kosi Kedar Salam 191-G-32,https://basketball.eurobasket.com/player/N-Kosi-Kedar-Salam/301242,Salam N'Kosi Kedar,191,G,32,12,13.4,25.1,18.3,2.9,0.3,2.6,2.0,0.1,1.1,1.0,4.9,3.6,73.5,3.8,2.6,68.4,9.3,3.2,34.4,1.3,,,
Germany,Regionalliga,2025-2026,2026-01-10T19:43:24.271532,Noak Franz,https://basketball.eurobasket.com/player/Noak-Franz/453873,Franz Noak,,,,1,-5.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,Freibeuter,FREI,https://basketball.eurobasket.com/team/Freibeuter-2010-Berlin/62061
Germany,Regionalliga,2025-2026,2026-01-10T19:43:57.388927,Nocke Tim 202-PF-20,https://basketball.eurobasket.com/player/Nocke-Tim/633875,Tim Nocke,202,PF,20,6,2.0,18.0,4.3,2.8,1.7,1.2,0.5,0.0,0.8,1.3,0.7,0.5,71.4,3.3,1.7,51.5,1.8,0.2,11.1,1.7,Goetting.ASC,GOET,https://basketball.eurobasket.com/team/ASC-46-Goettingen/8576
Germany,Regionalliga,2025-2026,2026-01-10T19:43:57.786687,Nold Elias,https://basketball.eurobasket.com/player/Nold-Elias/688179,Elias Nold,,,,11,5.1,10.7,3.6,2.0,0.5,1.5,1.6,0.1,0.5,0.1,0.7,0.4,57.1,1.9,1.2,63.2,0.6,0.3,50.0,1.3,Bremerhaven,BREM,https://basketball.eurobasket.com/team/Eisbaeren-Bremerhaven-2nd-team/9231
Germany,Regionalliga,2025-2026,2026-01-10T19:43:58.191002,Nosek Vaclav 201-F-18,https://basketball.eurobasket.com/player/Nosek-Vaclav/672355,Vaclav Nosek,201,F,18,8,0.6,12.0,5.5,0.9,0.3,0.6,0.4,0.0,0.1,1.9,0.3,0.3,100.0,1.4,0.8,57.1,4.8,1.3,27.1,0.3,Ehingen,EHIN,https://basketball.eurobasket.com/team/Team-Ehingen-Urspring/5598
Germany,Regionalliga,2025-2026,2026-01-10T19:43:58.491677,NSonde Kimoni,https://basketball.eurobasket.com/player/NSonde-Kimoni/688470,Kimoni NSonde,,,,14,3.4,17.6,5.4,3.0,1.0,2.1,0.7,0.6,0.9,2.1,1.6,0.9,56.3,2.4,1.4,58.3,3.0,0.6,20.0,0.9,Charlottenburg,CHAR,https://basketball.eurobasket.com/team/DBV-Charlottenburg/10421
Germany,Regionalliga,2025-2026,2026-01-10T19:43:58.804596,Nwaki Tyrell 184-PG-22,https://basketball.eurobasket.com/player/Nwaki-Tyrell/584489,Tyrell Nwaki,184,PG,22,16,6.4,27.8,10.1,2.5,0.4,2.1,3.9,0.3,2.0,2.6,4.5,2.8,62.2,5.9,2.8,47.5,3.2,0.6,18.8,2.3,Oldenburger TB,OLDE,https://basketball.eurobasket.com/team/Oldenburger-TB/15146
Germany,Regionalliga,2025-2026,2026-01-10T19:43:59.105202,Nzume Leander -20,https://basketball.eurobasket.com/player/Nzume-Leander/721327,Leander Nzume,,,,13,7.5,19.3,8.5,4.3,1.5,2.8,0.5,0.2,0.3,1.9,2.1,1.5,71.4,4.9,2.7,55.1,1.4,0.5,35.7,0.8,Oldenburger TB,OLDE,https://basketball.eurobasket.com/team/Oldenburger-TB/15146
Germany,Regionalliga,2025-2026,2026-01-10T19:43:59.420997,Ogette Amani 201-SF-28,https://basketball.eurobasket.com/player/Ogette-Amani/318263,Amani Ogette,201,SF,28,12,4.5,23.1,6.0,3.4,0.6,2.7,2.6,0.9,0.7,2.1,2.4,1.3,54.2,3.3,1.3,39.4,2.6,0.8,30.8,2.1,Lichterfelde,LICH,https://basketball.eurobasket.com/team/TuS-Lichterfelde-Berlin/1452
Germany,Regionalliga,2025-2026,2026-01-10T19:43:59.728886,Ogunjimi Samuel,https://basketball.eurobasket.com/player/Ogunjimi-Samuel/797106,Samuel Ogunjimi,,,,11,0.3,15.2,1.6,2.5,1.1,1.3,0.8,0.2,0.4,2.5,0.8,0.3,37.5,1.4,0.6,42.9,0.3,0.1,33.3,1.4,Bergedorf,BERG,https://basketball.eurobasket.com/team/TSG-Bergedorf-Stargazers-Hamburg/2558
Germany,Regionalliga,2025-2026,2026-01-10T19:44:00.045006,Ohrmann Luis 184-G-18,https://basketball.eurobasket.com/player/Ohrmann-Luis/678607,Luis Ohrmann,184,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Hagen BBA,HAGE,https://basketball.eurobasket.com/team/BBA-Hagen-U19-team/67455
Germany,Regionalliga,2025-2026,2026-01-10T19:44:00.334646,Okolie Christian 206-C-26,https://basketball.eurobasket.com/player/Okolie-Christian/487658,Christian Okolie,206,C,26,10,16.5,22.2,14.9,9.5,4.2,5.3,1.1,0.5,1.7,2.5,5.3,2.9,54.7,10.2,6.0,58.8,0.1,0.0,0.0,2.0,Schwenningen,SCHW,https://basketball.eurobasket.com/team/wiha-Panthers-Schwenningen/5562
Germany,Regionalliga,2025-2026,2026-01-10T19:44:00.621561,Okpoh Bryce 201-F,https://basketball.eurobasket.com/player/Okpoh-Bryce/423831,Bryce Okpoh,201,F,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Germany,Regionalliga,2025-2026,2026-01-10T19:44:00.907116,Oppenberg Felix 190-G/F-28,https://basketball.eurobasket.com/player/Oppenberg-Felix/447462,Felix Oppenberg,190,G/F,28,1,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mainz,MAIN,https://basketball.eurobasket.com/team/ASC-Theresianum-Mainz/3253
Germany,Regionalliga,2025-2026,2026-01-10T19:44:01.191158,Oppenberg Tobias 182-G-23,https://basketball.eurobasket.com/player/Oppenberg-Tobias/479924,Tobias Oppenberg,182,G,23,12,-1.4,12.5,1.5,1.2,0.3,0.8,1.3,0.1,0.8,1.8,0.7,0.3,42.9,1.7,0.5,29.4,1.3,0.1,7.7,1.6,Mainz,MAIN,https://basketball.eurobasket.com/team/ASC-Theresianum-Mainz/3253
Germany,Regionalliga,2025-2026,2026-01-10T19:44:01.477636,Osobaye Christopher 201-F,https://basketball.eurobasket.com/player/Osobaye-Christopher/598537,Christopher Osobaye,201,F,,3,6.7,26.3,17.3,4.3,0.7,3.7,0.3,0.0,0.3,2.3,9.3,6.3,67.7,9.7,4.0,41.2,4.0,1.0,25.0,1.7,Lich,LICH,https://basketball.eurobasket.com/team/Lich-Basketball/1453
Germany,Regionalliga,2025-2026,2026-01-10T19:44:01.776386,Osterwalder Hannes 202-F-36,https://basketball.eurobasket.com/player/Osterwalder-Hannes/183429,Hannes Osterwalder,202,F,36,3,-1.3,8.3,0.7,1.3,0.3,1.0,0.3,0.0,0.3,2.3,1.3,0.7,53.8,0.7,0.0,0.0,0.0,0.0,0.0,0.3,Schwenningen,SCHW,https://basketball.eurobasket.com/team/wiha-Panthers-Schwenningen/5562
Germany,Regionalliga,2025-2026,2026-01-10T19:44:02.070291,Paetsch Fabian 188-SG-32,https://basketball.eurobasket.com/player/Paetsch-Fabian/339901,Fabian Paetsch,188,SG,32,8,2.0,12.1,2.5,1.4,0.5,0.9,0.8,0.0,0.3,1.0,0.3,0.1,33.3,0.3,0.3,100.0,2.0,0.6,30.0,0.4,Bargteheide,BARG,https://basketball.eurobasket.com/team/TSV-Bargteheide-Bees/49136
Germany,Regionalliga,2025-2026,2026-01-10T19:44:02.366433,Paluch Patrick,https://basketball.eurobasket.com/player/Paluch-Patrick/714736,Patrick Paluch,,,,9,1.4,14.9,3.1,1.1,0.7,0.4,0.6,0.0,0.1,0.7,0.2,0.2,100.0,1.6,0.8,50.0,1.3,0.4,30.8,1.1,Bergedorf,BERG,https://basketball.eurobasket.com/team/TSG-Bergedorf-Stargazers-Hamburg/2558
Germany,Regionalliga,2025-2026,2026-01-10T19:44:02.687687,Pananis Panagiotis,https://basketball.eurobasket.com/player/Pananis-Panagiotis/797087,Panagiotis Pananis,,,,4,-1.3,5.3,0.0,0.5,0.0,0.5,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.0,Karlsruhe PS 2,KARL,https://basketball.eurobasket.com/team/PS-Karlsruhe-Lions-2nd-team/22166
Germany,Regionalliga,2025-2026,2026-01-10T19:44:03.023015,Panxhaj Erjon,https://basketball.eurobasket.com/player/Panxhaj-Erjon/686030,Erjon Panxhaj,,,,9,0.0,5.6,0.7,0.6,0.2,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.9,0.3,33.3,0.1,0.0,0.0,0.1,Stuttgart MVT,STUT,https://basketball.eurobasket.com/team/MTV-Stuttgart/220
